V2,V3,V4,V5,V6,V7,V8,
1637,1654,0.902118144,0.708199873,0.558983428,0.861801628,29,29
1637,1658,0.957982477,0.672134173,0.759333306,0.864568032,29,29
1637,1659,0.500213764,0.670118236,0.619206978,0.568956345,29,29
1637,1660,0.716413688,0.882922833,0.512022281,0.800783719,29,29
1637,1663,0.923464225,0.891267883,0.943275048,0.739186298,29,29
1637,1664,0.937592235,0.931369556,0.925212885,0.861820102,29,29
1637,1669,0.731679358,0.713666574,0.013808242,0.628295467,29,29
1637,1671,0.776198005,0.761464456,0.715045804,0.680943341,29,29
1637,1676,-0.017221167,0.018222479,-0.01495384,0.556172277,29,29
1637,1730,0.654779928,0.741381848,-0.018743457,0.715846342,29,30
1637,1818,0.956812261,0.957575068,0.962353125,0.841543457,29,31
1637,1865,0.687559076,0.646819735,0.742849119,0.794058247,29,31
1638,1644,0.843763432,0.749086881,0.696868589,0.755548924,29,29
1638,1645,0.747282675,0.772195497,0.890387442,0.825426991,29,29
1638,1646,0.006252419,0.73118886,-0.01614087,-0.002738022,29,29
1638,1648,0.827277296,0.82974578,0.991122619,0.913774792,29,29
1638,1649,0.804615485,0.865478333,0.768582322,0.827540909,29,29
1638,1650,0.711286685,0.951665726,0.940062975,0.947835182,29,29
1638,1651,0.94674314,-0.018731929,0.886668192,0.885504349,29,29
1638,1653,0.910345724,0.802391589,0.623086723,0.94346444,29,29
1638,1654,0.808141827,0.548055019,0.762596199,0.978093448,29,29
1638,1655,0.958063835,0.959162688,0.953389979,0.783323156,29,29
1638,1658,0.927229193,0.74381676,0.715390798,0.761764079,29,29
1638,1659,0.851979007,0.743777035,0.782745455,0.876992641,29,29
1638,1660,0.707321096,0.789982617,0.889112854,0.696130851,29,29
1638,1667,-0.017041069,0.797693659,0.565577771,0.518957517,29,29
1638,1672,0.90650048,0.905532613,0.952796827,0.937359381,29,29
1638,1673,0.856473951,0.691009998,0.869780213,0.847115503,29,29
1638,1759,0.914259363,0.871305898,0.92415285,0.014667355,29,30
1638,1825,0.730544379,-0.005081099,0.591248687,0.701518189,29,31
1638,1850,0.764074131,0.910988713,0.774283155,0.864687921,29,31
1639,1641,0.726773537,0.823256471,0.886819155,0.867516859,29,29
1639,1643,0.582530403,0.707960875,0.711316095,0.645388142,29,29
1639,1645,0.569689999,-0.004802596,0.561371789,0.003109404,29,29
1639,1647,0.815732644,0.631739571,-0.019293664,0.814688565,29,29
1639,1648,0.886512027,0.923989932,0.850830985,0.944163922,29,29
1639,1652,0.979187434,0.880068212,0.935133705,0.959324843,29,29
1639,1656,0.552520798,0.595071565,0.01089013,0.015505365,29,29
1639,1659,0.019109101,0.689281228,0.838755117,0.95964235,29,29
1639,1661,0.887442439,0.935183911,0.91058379,0.950805707,29,29
1639,1663,0.817781866,-0.010459447,0.522183527,0.612407042,29,29
1639,1664,0.543315336,0.661655442,0.620460643,0.863621336,29,29
1639,1665,0.825046283,0.887016834,0.817327981,0.776328426,29,29
1639,1666,0.50389471,0.542225897,0.781293448,0.592301804,29,29
1639,1669,0.6770231,0.791732577,0.674539842,0.765555026,29,29
1639,1673,0.707361529,0.739540385,0.697400683,0.548324114,29,29
1639,1676,0.757233853,-0.004557527,0.66885667,0.622289238,29,29
1639,1678,0.610819106,0.541164659,0.904444989,0.838380406,29,29
1639,1826,0.887963059,0.810933518,0.831089902,0.855392752,29,31
1639,1927,0.87639386,0.79549913,0.774893742,0.670004089,29,32
1640,1642,0.770607098,0.722979018,0.880462211,0.589591592,29,29
1640,1651,0.764652336,0.015493972,0.78379446,-0.004394112,29,29
1640,1652,0.685423708,-0.019027247,0.8987533,0.941456965,29,29
1640,1655,0.766328674,-0.00594334,0.844510675,0.790246016,29,29
1640,1658,0.903795141,0.787302403,-0.018137819,0.808750521,29,29
1640,1660,0.717173103,-0.007604497,-0.005576285,0.801206055,29,29
1640,1667,0.917100765,0.807083977,0.847095312,0.85883444,29,29
1640,1671,0.805790272,0.695273555,-0.009467977,0.518231133,29,29
1640,1674,0.881025471,0.802958744,0.806476166,0.574708877,29,29
1640,1829,0.881151243,0.900497781,0.825228736,0.761196921,29,31
1641,1642,0.655262847,0.987650675,0.705995249,0.969165094,29,29
1641,1646,-0.002924927,0.001460211,0.012166949,-0.004488445,29,29
1641,1648,0.746284745,0.827653477,0.771764219,0.791293596,29,29
1641,1649,0.769282548,0.846220906,0.538586559,0.646173929,29,29
1641,1650,0.796881942,0.927350962,0.904226152,0.859875202,29,29
1641,1655,0.954096518,0.942335143,0.937932006,0.876162063,29,29
1641,1657,0.016892631,-0.0173367,0.002710928,0.005867701,29,29
1641,1659,0.931347746,0.703775201,0.956836491,0.915111375,29,29
1641,1660,0.77653043,0.816442809,0.634414125,0.773770657,29,29
1641,1662,0.949107032,0.954231493,0.867309628,0.969312118,29,29
1641,1665,0.799960475,0.76323928,0.905360782,0.820048126,29,29
1641,1666,0.932846163,0.527098035,0.817852874,0.766652486,29,29
1641,1667,0.817502005,0.614461236,0.833611429,0.872560565,29,29
1641,1668,0.79294576,0.728061522,0.683267613,0.638474885,29,29
1641,1672,0.867379131,0.936474858,0.961778312,0.93713077,29,29
1641,1673,0.654728554,0.909343987,0.663971974,0.795105433,29,29
1641,1675,0.781964768,0.609140447,0.782048517,0.745333247,29,29
1641,1719,0.815406641,0.825434258,0.656733617,0.755040961,29,30
1642,1646,0.858690788,0.011645682,0.717143748,0.62209343,29,29
1642,1647,-0.001815953,0.000325169,0.00654102,0.012524284,29,29
1642,1650,0.822082271,0.839074499,0.898945929,0.859181906,29,29
1642,1651,0.679031546,0.871448269,0.636132768,0.942468,29,29
1642,1652,0.952240355,0.860701915,0.909179859,0.900344117,29,29
1642,1653,0.774440936,0.904068929,0.808230643,0.949887713,29,29
1642,1655,0.639438083,-0.018781118,0.700432502,0.642349038,29,29
1642,1657,0.91642045,0.874075887,0.871152414,0.719637956,29,29
1642,1659,0.622238172,0.774473436,0.871605155,0.55326459,29,29
1642,1662,0.635052699,0.66901295,0.80905223,0.779069331,29,29
1642,1668,-0.00379705,0.746328188,0.704409474,0.55561574,29,29
1642,1669,0.965675712,0.986712766,0.97829922,0.951197641,29,29
1642,1670,0.8537455,0.934550319,0.869663993,0.652870993,29,29
1642,1675,0.018498617,0.013399786,0.702287965,0.675067984,29,29
1642,1677,0.496688113,0.593381284,0.819252221,0.497369894,29,29
1642,1732,0.910019237,0.71933156,0.960251625,0.742680979,29,30
1642,1767,0.95405969,0.689275732,0.959656147,0.912563684,29,30
1642,1867,0.01529405,0.583997777,0.630338127,0.879705712,29,31
1643,1644,0.90854697,0.858335247,0.942787454,0.607050972,29,29
1643,1650,0.876644372,0.878275088,0.733529257,0.72097356,29,29
1643,1652,0.971913593,0.963207313,0.836982193,0.708332171,29,29
1643,1657,0.003884743,0.52553307,-0.008642619,0.795424186,29,29
1643,1660,0.53831894,0.889128593,0.744031051,0.009647237,29,29
1643,1664,0.980988937,0.890922209,0.925863994,0.824106769,29,29
1643,1666,0.573474982,0.701087774,0.791642578,0.006883963,29,29
1643,1668,0.899234539,0.906066779,0.967632254,0.810602081,29,29
1643,1677,0.835974693,0.648063322,0.596669377,0.647956301,29,29
1643,1678,0.742645765,0.932678463,0.91437474,0.936054686,29,29
1643,1683,0.767178599,0.745465727,0.77887518,0.957705004,29,30
1643,1728,0.888078959,0.953486605,0.648647418,0.879137976,29,30
1643,1782,0.77120693,0.804618783,0.809810597,0.553840619,29,31
1643,1989,0.676628398,0.793781033,0.82939406,0.824920394,29,32
1644,1645,0.600067734,0.783399726,0.725055291,0.852072121,29,29
1644,1652,0.944335047,0.944361081,0.88381879,0.931642469,29,29
1644,1653,0.623826304,0.789261324,0.876843103,0.801442043,29,29
1644,1654,0.003313322,-0.009429743,0.511773766,0.745709816,29,29
1644,1656,0.820837372,0.863359271,0.736113318,0.881965983,29,29
1644,1658,0.917734109,0.976349733,0.819641128,0.81197084,29,29
1644,1661,-0.005055344,0.002812225,0.017608738,0.018545198,29,29
1644,1662,0.888669502,0.836436369,0.754759055,0.918500455,29,29
1644,1664,0.882000634,0.508055201,0.846513773,0.888800297,29,29
1644,1669,0.915667731,0.918632819,0.788602679,0.802909305,29,29
1644,1670,0.884936669,0.665028979,0.785848183,0.522806293,29,29
1644,1673,0.960899792,0.958522352,0.955928221,0.936204131,29,29
1644,1688,0.88545944,0.958542026,0.955359175,0.874288058,29,30
1644,1964,0.931526736,0.011824976,0.019347893,0.86915419,29,32
1645,1646,0.76037132,0.694320109,0.652142452,0.863088696,29,29
1645,1647,0.917056681,0.91060931,0.966359233,0.908855539,29,29
1645,1648,0.731504758,-0.008882786,0.742694049,0.012573028,29,29
1645,1651,0.949271048,0.93280159,0.959366096,0.947977913,29,29
1645,1657,0.756351794,0.905032373,0.587108491,0.849707187,29,29
1645,1663,0.617598733,0.88647605,-0.00482148,0.002388426,29,29
1645,1667,0.945161512,0.878544155,0.900762018,0.885426531,29,29
1645,1669,0.92471825,0.620845978,0.830047279,0.965445884,29,29
1645,1670,0.724386167,0.709183092,0.786571576,0.889438617,29,29
1645,1672,0.798368407,0.897770886,0.963440605,0.912169072,29,29
1645,1673,0.962996519,0.843175059,0.864634204,0.924502658,29,29
1645,1676,0.759663071,0.731254218,0.635059551,0.765422402,29,29
1645,1678,0.630244843,0.567466771,-0.019318924,0.006937861,29,29
1645,1716,0.781671285,0.875216315,0.87498892,0.781871631,29,30
1645,1899,0.589110006,0.004587035,0.775815825,0.572692038,29,32
1646,1647,0.93512725,0.883876612,0.890574437,0.979802464,29,29
1646,1648,0.838199074,-0.011712703,0.807259338,0.724392991,29,29
1646,1650,0.951208079,0.702333755,0.849146139,0.788429405,29,29
1646,1651,0.592282027,0.807119012,0.834931738,0.936026529,29,29
1646,1654,0.718994317,0.541742172,0.624682576,0.697480168,29,29
1646,1657,0.911370583,0.880727041,0.976285928,0.910974453,29,29
1646,1663,0.852467893,0.952695613,0.90116378,0.899156283,29,29
1646,1665,0.932710034,0.904659066,0.795915072,0.942610416,29,29
1646,1674,0.789935345,0.628059679,0.011649537,0.01783438,29,29
1646,1675,0.898437816,0.895989382,0.76239869,0.96338231,29,29
1646,1676,0.78046154,-0.014512661,0.821322114,0.863589422,29,29
1647,1651,0.881356431,0.856861549,0.90734892,0.838724019,29,29
1647,1655,0.965008468,0.921914717,0.899020092,0.968664744,29,29
1647,1659,0.693005295,0.886048198,0.877434928,0.815141357,29,29
1647,1661,0.74322551,0.656352478,0.803687925,0.635255972,29,29
1647,1662,0.835063257,0.935009656,0.912204555,0.779522858,29,29
1647,1664,-0.008781769,0.78319891,0.522156543,0.018788018,29,29
1647,1665,0.851556002,0.548252911,0.654086481,0.659645059,29,29
1647,1671,0.815224512,0.973204673,0.922301112,0.912684416,29,29
1647,1672,0.840001053,0.788214752,0.55767987,0.638816266,29,29
1647,1674,0.929351983,0.871351072,0.886106917,0.988689555,29,29
1647,1677,0.940359792,0.807433511,0.801556172,0.850581352,29,29
1647,1678,0.88944453,0.841273982,0.943759277,0.944340038,29,29
1647,1740,0.933060615,0.958868987,0.992405648,0.983952575,29,30
1647,1881,0.72635998,0.569941823,0.656507861,0.819854852,29,31
1647,1900,0.719903891,0.57687971,0.499462854,0.000331002,29,32
1648,1649,-0.008242316,0.501697417,0.015978736,0.596069493,29,29
1648,1653,0.823468448,0.509513348,-0.006179811,0.572614811,29,29
1648,1654,0.520528321,0.809688136,0.764188781,0.919342323,29,29
1648,1656,0.749307837,0.648801388,0.746141188,0.828564275,29,29
1648,1657,0.96008652,0.988965522,0.760224334,0.869210858,29,29
1648,1658,0.864829749,0.96163532,0.776922699,0.885593441,29,29
1648,1659,0.862154112,0.792401222,0.64341523,0.860243948,29,29
1648,1660,0.623386607,0.766063592,0.865062806,0.630536598,29,29
1648,1661,0.972457297,0.655509673,0.922446297,0.83896435,29,29
1648,1662,0.681305244,0.757060076,0.883106859,0.796565609,29,29
1648,1663,0.684048248,0.901427101,0.921354593,0.837624803,29,29
1648,1666,0.527375902,0.936214374,-0.006384419,0.683224628,29,29
1648,1668,0.68973129,0.897218892,0.951598656,0.882806048,29,29
1648,1671,0.789925848,0.949091186,0.863155479,0.74150454,29,29
1648,1673,0.564581316,0.844696929,0.944498866,0.80471781,29,29
1648,1674,-0.019338135,0.942284185,0.813693605,0.776803903,29,29
1648,1699,0.850414994,0.935209929,0.8385227,0.725771151,29,30
1648,1864,0.9227566,0.979390038,0.643375007,0.687160442,29,31
1649,1652,0.006137577,0.766086991,0.010486485,0.793347058,29,29
1649,1653,0.937079846,0.932727267,0.833253271,0.921068803,29,29
1649,1654,0.908025636,0.558878591,0.844968642,0.626692993,29,29
1649,1655,0.764252675,0.946260601,0.855971079,0.848906272,29,29
1649,1656,0.928247104,0.834362629,-0.016108931,0.894939065,29,29
1649,1658,0.594103193,0.56414071,0.634832059,0.635938618,29,29
1649,1663,0.758778941,0.826627118,0.898975785,0.941942069,29,29
1649,1664,0.750534181,0.91575693,0.882746007,0.924291876,29,29
1649,1667,0.948591837,0.865654281,0.87836872,0.926251439,29,29
1649,1669,0.92873692,0.904497414,0.972736528,0.821805549,29,29
1649,1670,0.848933017,0.93274792,0.892825739,0.736166428,29,29
1649,1671,0.952178471,0.895504035,0.858956453,0.870970455,29,29
1649,1677,0.637033384,0.504247298,0.017813479,0.600289573,29,29
1649,1678,0.642041147,0.587310545,0.70386218,0.712408758,29,29
1649,1822,0.909683814,0.805623209,0.981432198,0.809719786,29,31
1650,1652,0.825105277,0.938989199,0.951398546,0.915216277,29,29
1650,1653,0.756512898,0.88119899,0.819349652,0.779334454,29,29
1650,1655,0.716901573,0.890235716,0.847390781,0.004683152,29,29
1650,1656,0.698662868,0.87729458,0.744651794,0.63005202,29,29
1650,1659,0.850884876,0.901572309,0.965498242,0.701294745,29,29
1650,1660,0.835623845,-0.006527503,0.902098507,0.655158481,29,29
1650,1661,0.829155597,0.623662095,0.777286504,0.519460829,29,29
1650,1665,0.854403082,0.687182845,0.869050348,0.611468506,29,29
1650,1667,0.793599341,0.840399206,0.960329578,0.904810115,29,29
1650,1670,0.790112327,0.874024482,0.79821172,0.683463833,29,29
1650,1675,0.776654803,0.785638311,0.909542285,0.763643774,29,29
1650,1676,0.680108067,-0.003159042,0.765652968,-0.010319521,29,29
1650,1677,0.800805158,0.895466209,0.877427928,0.938253083,29,29
1650,1916,0.759586898,0.838565257,0.635575483,0.800028189,29,32
1651,1652,0.901846169,0.977141919,0.853946889,0.937370731,29,29
1651,1653,0.848206735,0.869963616,0.93962786,0.832221802,29,29
1651,1654,0.752511867,0.845861668,0.942084865,0.717585391,29,29
1651,1667,0.940397329,0.932363095,0.716460426,0.832587251,29,29
1651,1671,0.01506307,0.699543677,0.589587455,0.737155212,29,29
1651,1672,0.91061137,0.917441198,0.701135064,0.772681969,29,29
1651,1673,0.830625395,0.778673481,0.924144707,0.889490641,29,29
1651,1694,0.752255134,0.78910748,0.820974772,0.534718221,29,30
1651,1707,-0.011471719,-0.003537864,0.010387687,0.605551349,29,30
1651,1725,0.0090305,0.600183169,0.579077699,0.012999863,29,30
1651,1939,0.881289322,0.808269566,0.731962381,0.780946975,29,32
1651,1955,0.604887503,0.831202795,0.882727741,0.809608263,29,32
1652,1654,0.705977513,0.706839081,0.790911801,0.820168863,29,29
1652,1655,0.851962761,0.824373994,0.976587495,0.878951837,29,29
1652,1656,0.962746216,0.851318349,0.954563296,0.9996061,29,29
1652,1659,0.73915495,0.551475605,0.508872687,0.506645866,29,29
1652,1660,0.936259935,0.956073178,0.95262936,0.878668103,29,29
1652,1661,0.853877172,0.844146843,0.621517415,0.918822618,29,29
1652,1662,0.743268126,0.735646657,0.69067731,0.754804179,29,29
1652,1664,0.873505882,0.960220722,0.933228233,0.972419364,29,29
1652,1666,0.950989008,0.948796845,0.912091194,0.793300969,29,29
1652,1667,0.885727012,0.746345135,0.794975801,1.000369722,29,29
1652,1670,0.840227115,0.870851836,0.905981044,0.90885157,29,29
1652,1671,-0.012649028,0.008265443,0.513389493,0.012455615,29,29
1652,1674,0.896586746,0.897998932,0.915113244,0.895752083,29,29
1652,1675,0.605412051,0.510892955,0.907604707,0.001738194,29,29
1652,1676,0.885611291,0.856691567,0.790616673,0.557528435,29,29
1652,1723,0.547711744,0.82585501,0.769091991,0.647660582,29,30
1652,1786,0.798006736,-0.005510521,0.783808303,0.73938842,29,31
1652,1813,0.961727134,0.881930703,0.923508435,0.929237874,29,31
1653,1657,0.957074594,0.975768108,0.932899113,0.957812043,29,29
1653,1659,0.893368116,0.923844356,0.757996478,0.866231236,29,29
1653,1660,0.885162512,0.715494987,0.700266957,-0.010408288,29,29
1653,1662,0.93586573,0.976414385,0.91079718,0.886040055,29,29
1653,1663,0.85022729,0.528339379,0.004418959,0.82920419,29,29
1653,1664,0.866962753,0.769934689,0.812963688,0.741641847,29,29
1653,1669,0.849484787,0.744485678,0.769231829,0.754532237,29,29
1653,1675,0.692968956,0.593210551,0.700805622,0.573603494,29,29
1653,1676,0.850829346,0.723053404,0.794600737,0.886324426,29,29
1654,1656,0.89735731,0.619530694,0.964109264,0.507299844,29,29
1654,1657,0.514610327,0.904837816,-0.01918254,0.780210979,29,29
1654,1661,0.922393258,0.853905291,0.873744157,0.960860919,29,29
1654,1663,0.904113091,0.972411413,0.700705155,0.956917972,29,29
1654,1665,0.861365636,0.840865606,0.906828865,0.979111061,29,29
1654,1666,0.814503864,0.867043864,0.733235751,0.906916067,29,29
1654,1669,0.9061812,0.792708578,0.004739579,0.581065416,29,29
1654,1670,0.845084033,0.92614905,0.772934583,0.842620619,29,29
1654,1674,0.717319757,0.62135523,0.692325501,0.643739797,29,29
1654,1675,0.913252422,0.942216542,0.802952883,0.897786933,29,29
1654,1705,0.837718622,0.944678765,0.843223009,0.803943007,29,30
1654,1902,-0.015619059,0.635563823,0.558979878,0.844947097,29,32
1655,1657,0.703831587,0.85186544,0.79903563,0.810576289,29,29
1655,1658,-0.013874869,0.012766658,0.011739389,0.637100615,29,29
1655,1660,0.654520995,0.649423915,0.013883066,0.517390063,29,29
1655,1661,-0.005272711,0.811628946,0.950435083,0.821146162,29,29
1655,1662,0.897518685,0.810730535,0.916165147,0.924007193,29,29
1655,1663,0.748053556,0.898882503,0.954140041,0.66187298,29,29
1655,1666,0.903491141,0.540201972,0.887614804,0.710544185,29,29
1655,1670,-0.002968185,0.575666009,0.592410186,0.847960487,29,29
1655,1671,0.927202237,0.855892394,0.849558222,0.934711387,29,29
1655,1674,0.852213594,0.865681331,0.907205527,0.812274357,29,29
1655,1675,0.790100788,0.864731258,0.910407106,0.738693319,29,29
1655,1842,0.889735065,0.907753631,0.955924596,0.793098677,29,31
1655,1897,0.782021255,0.901067105,0.728578477,0.623355516,29,32
1656,1658,0.774836396,0.501444917,0.567581936,0.930090588,29,29
1656,1659,0.851426491,0.018638846,0.613477646,0.553654893,29,29
1656,1660,0.856850356,0.994528713,0.63065623,0.851151836,29,29
1656,1661,0.773701854,0.74875292,0.89017382,0.775107372,29,29
1656,1663,0.78072453,0.97019394,0.951050954,0.819208475,29,29
1656,1665,0.691356358,0.566839327,0.744388688,0.00016477,29,29
1656,1666,0.9628862,0.905308168,0.843577645,0.950754135,29,29
1656,1668,0.879443304,0.742407372,0.785764596,0.949541143,29,29
1656,1669,0.811456993,0.565279069,0.912344807,0.923186952,29,29
1656,1670,0.944618259,0.974058318,0.744436746,0.940516013,29,29
1656,1672,0.948092458,0.864703291,0.89992323,0.945417974,29,29
1656,1755,0.560746785,0.792373722,-0.01263482,-0.000161277,29,30
1656,1908,0.566416757,0.896887082,0.817291045,0.74761228,29,32
1656,1996,0.796678795,-0.013931579,0.72614196,0.827255159,29,32
1657,1658,0.940230796,0.904083151,0.806278146,0.01098306,29,29
1657,1659,0.889359066,0.724756622,0.761680213,0.88190846,29,29
1657,1660,0.781133696,0.721034103,0.998242572,0.812592557,29,29
1657,1664,0.571729821,0.003701651,0.721004573,0.910680751,29,29
1657,1668,0.918143142,0.910279341,0.942726775,0.767493655,29,29
1657,1671,0.844492678,0.746036813,0.87730125,0.911394642,29,29
1657,1676,0.897988554,0.81937049,0.854700965,0.838501938,29,29
1657,1842,0.942226489,0.912131198,0.96095028,0.909328355,29,31
1657,1911,0.756973108,0.703743214,0.777356579,-0.014486403,29,32
1658,1662,0.006987013,0.817840605,0.84403065,0.774423897,29,29
1658,1666,0.926617903,0.871283018,0.905232752,0.9513225,29,29
1658,1667,0.003192504,0.680702893,0.67290649,0.600462395,29,29
1658,1673,-0.002296466,0.88171001,0.857980591,0.63140428,29,29
1658,1674,0.942203577,0.834516348,0.930748008,0.939820826,29,29
1658,1676,0.014875709,-0.01995325,0.555969313,0.849035402,29,29
1658,1784,0.711702346,-0.019732763,0.656278876,-0.001775704,29,31
1658,1836,0.614678451,0.840777043,0.950489273,0.856722401,29,31
1659,1660,0.521382298,-0.017176726,0.000762233,-0.012122453,29,29
1659,1661,0.933898371,0.923210088,0.906845733,0.910506085,29,29
1659,1662,0.884928478,0.780614743,0.917625957,0.842088982,29,29
1659,1663,0.883539549,0.718217765,0.799299968,0.904926409,29,29
1659,1664,0.78096199,0.767367065,0.789358266,-0.006841264,29,29
1659,1666,0.645527659,0.555238865,0.825368275,0.885188205,29,29
1659,1668,0.940299128,0.957378688,0.960161569,0.932539454,29,29
1659,1674,0.871856824,0.797706313,0.882447535,0.94053933,29,29
1659,1676,0.014514372,0.899321647,0.003644445,-0.01378196,29,29
1659,1678,0.824852234,0.751292274,0.805667315,0.708425821,29,29
1660,1665,0.005910383,-0.001973646,-0.003917901,-0.002764235,29,29
1660,1666,0.743675125,0.934266219,0.955775263,0.815493923,29,29
1660,1668,0.572996706,0.921954411,0.947693857,0.821109065,29,29
1660,1669,0.576403844,0.835886011,0.887363437,0.905607082,29,29
1660,1675,0.877326417,0.963407325,0.711784276,0.935693098,29,29
1660,1924,0.705906741,0.684596424,0.637824774,0.672662363,29,32
1661,1664,0.916734135,0.92526595,0.893328,0.947489997,29,29
1661,1665,0.609449173,0.716727894,0.783964395,0.582811248,29,29
1661,1674,0.942863963,0.937675567,0.77613065,0.890869019,29,29
1661,1676,0.848947688,0.851062558,0.595693201,0.654674315,29,29
1661,1678,0.903779752,0.924980742,0.782499838,0.788844882,29,29
1661,1862,0.675512431,0.015049516,0.736279209,0.650748645,29,31
1662,1665,0.012863494,0.736411245,0.566772719,0.623543499,29,29
1662,1670,0.733004779,0.786343355,0.013290325,-0.01702419,29,29
1662,1672,0.894750226,0.88647003,0.874330302,0.603884425,29,29
1662,1675,0.660295733,0.74108919,0.715924539,-0.016733553,29,29
1662,1677,0.810047767,0.824140384,0.992484257,0.770376965,29,29
1662,1711,0.87903628,0.851910502,0.962021301,0.84930909,29,30
1662,1777,0.684370328,0.831771522,0.97964163,0.96118431,29,30
1662,1838,0.018304618,0.608145692,0.615269626,0.72813059,29,31
1662,1895,0.841835462,0.847281368,0.603647968,0.657224153,29,32
1663,1670,0.963758694,0.717248968,0.866671747,0.902375248,29,29
1663,1673,0.752339258,0.859027021,0.863942489,0.814892231,29,29
1663,1674,0.634368193,0.616828478,-0.007751104,-0.019183091,29,29
1663,1675,0.871930351,0.866532954,0.829440959,0.626851783,29,29
1663,1676,0.746819382,0.67518031,0.907747322,0.795557658,29,29
1663,1716,0.97277246,0.592791588,0.652798715,0.760638997,29,30
1663,1741,0.677567553,0.628697248,0.012844486,0.663578604,29,30
1663,1756,0.686786163,0.836620188,-4.21E-05,0.862775493,29,30
1663,1956,0.89137543,0.739325725,0.950292692,0.87793382,29,32
1664,1665,0.916257222,0.883808937,0.917312761,0.777273927,29,29
1664,1667,0.930361417,0.753623131,0.692017191,-0.003544088,29,29
1664,1670,0.815611609,0.911038753,0.978378075,0.861098531,29,29
1664,1677,0.841336901,0.771218222,0.603869368,0.019617493,29,29
1664,1765,0.015230922,0.004542613,0.53801663,-0.016209698,29,30
1664,1818,0.760435825,0.7032958,0.74011393,0.725413489,29,31
1664,1820,0.919453212,0.558963482,0.922503977,0.66685604,29,31
1665,1667,0.951422686,0.835272083,0.966593842,0.659553039,29,29
1665,1668,0.909243199,0.84246387,-0.012319378,0.785766089,29,29
1665,1670,0.579056677,0.753251899,0.731267715,0.917600532,29,29
1665,1671,0.807180629,0.635005024,0.80124377,0.926030144,29,29
1665,1674,0.940670387,0.830299776,0.978644372,0.673461941,29,29
1665,1675,0.98508953,0.92178338,0.898930923,0.900321181,29,29
1665,1678,0.000713646,0.878075934,0.837313653,0.915534012,29,29
1665,1684,0.820885118,0.860403168,0.86228254,0.908030335,29,30
1665,1774,0.867802106,0.862418958,0.998653444,0.90312872,29,30
1665,1817,0.707095206,0.56636212,0.720696476,0.747037661,29,31
1666,1667,0.726012261,0.873492785,0.744634408,0.821714699,29,29
1666,1670,0.562238855,0.596829787,0.86434969,0.921273151,29,29
1666,1677,-0.016466858,0.603126011,-0.008815681,-0.005197391,29,29
1666,1832,0.796089546,0.890361206,0.851506781,0.743418611,29,31
1666,1962,0.893847757,0.67305276,0.632923446,0.700066699,29,32
1667,1668,0.854239778,0.868156185,0.751482143,0.847984963,29,29
1667,1670,0.795187702,0.930476885,0.803691599,0.924119225,29,29
1667,1673,0.847381628,0.812058775,-0.010732999,0.861452238,29,29
1667,1677,0.959208552,0.956974698,0.887016153,0.922663991,29,29
1668,1671,0.000707124,-0.00544011,-0.014973909,0.014251729,29,29
1668,1674,0.957491851,0.865380316,0.964661326,0.943420414,29,29
1668,1675,0.885949551,0.894580273,0.843211489,0.889838822,29,29
1668,1676,0.783328385,0.73700886,0.00507409,0.677748431,29,29
1668,1678,0.533437924,0.587017656,0.746073113,0.728735563,29,29
1669,1672,0.862448542,0.94133162,0.719461112,0.940968871,29,29
1669,1674,0.911212826,0.946111416,0.915303546,0.772387497,29,29
1669,1678,0.799049087,0.772078344,-0.003098692,0.87308431,29,29
1669,1703,0.954321153,0.713841227,0.75626917,0.805066614,29,30
1669,1733,0.867198957,0.805562868,0.905955178,0.828503404,29,30
1669,1743,0.933183669,0.921250265,0.897606218,0.968681886,29,30
1669,1816,0.965017678,0.963267557,0.973346729,0.75908877,29,31
1669,1830,0.847713893,0.628454876,0.58723694,0.665009278,29,31
1669,1918,0.562029782,0.639123642,0.724351986,0.722631438,29,32
1670,1671,0.922348734,0.947946872,0.962367659,0.502740231,29,29
1670,1672,0.000958505,0.791671475,0.847682373,0.758066941,29,29
1670,1676,0.948708603,0.689492867,0.861916864,0.876793496,29,29
1670,1693,0.81692108,0.725576448,0.582523522,0.845140116,29,30
1670,1753,0.974446001,0.958008386,0.84472709,0.920334504,29,30
1670,1788,0.975737829,0.928117464,0.841975476,0.84044051,29,31
1670,1857,0.685175006,0.913944405,0.821105337,0.918987717,29,31
1671,1673,0.773217632,0.745248943,0.661181607,0.000692998,29,29
1671,1676,0.760891386,0.932449426,0.887810386,0.864168915,29,29
1671,1677,0.790516381,0.861220115,0.687203751,0.713041829,29,29
1671,1678,0.754478412,0.706223958,0.892131692,0.730821875,29,29
1671,1837,0.881814176,0.842424592,0.957723116,0.917965531,29,31
1672,1673,0.523169333,0.730840674,0.553922957,0.008094898,29,29
1672,1676,0.904439624,0.945422119,0.858189306,0.826237291,29,29
1672,1678,0.714109905,0.806865206,0.725706555,0.843318212,29,29
1673,1682,0.533082068,0.720000612,0.000154867,0.548306869,29,30
1673,1803,0.759508765,0.837353838,0.679182143,0.919430224,29,31
1674,1675,0.74293807,0.852014371,0.899626962,0.741222262,29,29
1674,1676,0.898919756,0.798025668,0.777751847,0.778697729,29,29
1674,1678,0.734743646,0.935613015,0.833999376,0.957149467,29,29
1674,1679,0.925196535,0.009191119,0.867159048,0.768568205,29,30
