"geneA","geneB","iRef","GEO","GO","pathW"
"27489","1816","1845","0.9216","0.9248","0.8700","0.8625"
"27490","1816","1846","0.7765","0.5341","0.6020","0.7288"
"27491","1816","1848","0.9399","0.3444","0.8277","0.4941"
"27492","1816","1851","0.4286","0.5641","0.6771","0.4501"
"27493","1816","1857","0.8055","0.8895","0.8079","0.7109"
"27494","1816","1858","0.9143","0.5639","0.6966","0.6774"
"27495","1816","1862","0.8212","0.7125","0.7932","0.9229"
"27496","1816","1881","0.8568","0.7090","0.9060","0.8194"
"27497","1816","1885","0.6723","0.3589","0.5752","0.5004"
"27498","1816","1886","0.8851","0.9030","0.7955","0.9467"
"27499","1816","1911","0.7137","0.5432","0.5243","0.7811"
"27500","1816","1962","0.9235","0.8985","0.8958","0.9215"
"27501","1817","1822","0.9331","0.9626","0.7828","0.9145"
"27502","1817","1828","0.7654","0.4793","0.2733","0.4338"
"27503","1817","1837","0.9204","0.3645","0.7602","0.8070"
"27504","1817","1842","0.5831","0.6750","0.8897","0.8151"
"27505","1817","1847","0.7008","0.8889","0.8568","0.8221"
"27506","1817","1848","0.8180","0.6696","0.5222","0.6221"
"27507","1817","1861","0.9121","0.8315","0.9137","0.9268"
"27508","1817","1872","0.8103","0.9593","0.7279","0.9047"
"27509","1817","1874","0.7364","0.4652","0.6073","0.3779"
"27510","1817","1876","0.9399","0.7418","0.9433","0.6934"
"27511","1817","1877","0.3671","0.7110","0.6138","0.7917"
"27512","1817","1878","0.8391","0.8269","0.8742","0.8903"
"27513","1817","1881","0.8375","0.8506","0.6001","0.6582"
"27514","1817","1882","0.7397","0.7802","0.9156","0.9136"
"27515","1817","1883","0.2639","0.5650","0.5234","0.6310"
"27516","1817","1884","0.4574","0.4853","0.6388","0.5283"
"27517","1817","1885","0.5422","0.3462","0.6240","0.2638"
"27518","1817","1889","0.9391","0.9127","0.7891","0.8436"
"27519","1817","1925","0.8992","0.9580","0.9265","0.9060"
"27520","1817","1992","0.7358","0.9654","0.8648","0.8379"
"27521","1818","1819","0.7966","0.9157","0.8316","0.8116"
"27522","1818","1825","0.9405","0.9337","0.9621","0.8258"
"27523","1818","1833","0.6655","0.6525","0.5398","0.5166"
"27524","1818","1835","0.9694","0.8278","0.9491","0.9244"
"27525","1818","1839","0.8134","0.7714","0.7510","0.8854"
"27526","1818","1841","0.7556","0.7902","0.5655","0.5502"
"27527","1818","1846","0.9071","0.8366","0.7832","0.7064"
"27528","1818","1853","0.9146","0.6978","0.9309","0.7629"
"27529","1818","1855","0.8791","0.8600","0.9550","0.8592"
"27530","1818","1865","0.9383","0.7634","0.9149","0.9758"
"27531","1818","1877","0.9077","0.7834","0.8493","0.9396"
"27532","1819","1820","0.7391","0.8186","0.8538","0.4790"
"27533","1819","1821","0.3331","0.5297","0.3065","0.2573"
"27534","1819","1825","0.7778","0.9302","0.6457","0.6930"
"27535","1819","1834","0.9055","0.7979","0.7768","0.8783"
"27536","1819","1835","0.6728","0.2570","0.5651","0.4851"
"27537","1819","1837","0.9278","0.8603","0.8891","0.8228"
"27538","1819","1838","0.9471","0.9009","0.7255","0.8220"
"27539","1819","1839","0.8653","0.5671","0.6073","0.7737"
"27540","1819","1851","0.3667","0.3386","0.7087","0.1474"
"27541","1819","1857","0.3913","0.6792","0.8416","0.5635"
"27542","1819","1858","0.6010","0.6845","0.8795","0.6418"
"27543","1819","1863","0.5750","0.5562","0.4294","0.8335"
"27544","1819","1868","0.9709","0.9225","0.7923","0.9108"
"27545","1819","1886","0.7408","0.8311","0.9172","0.7636"
"27546","1819","1888","0.8821","0.8206","0.8745","0.9288"
"27547","1819","1927","0.8369","0.6518","0.4695","0.6381"
"27548","1819","1966","0.9675","0.9431","0.9819","0.9625"
"27549","1820","1826","0.6317","0.8279","0.6345","0.3743"
"27550","1820","1829","0.8108","0.6106","0.7665","0.8920"
"27551","1820","1832","0.5589","0.6496","0.4921","0.8482"
"27552","1820","1834","0.7573","0.9500","0.9410","0.8802"
"27553","1820","1838","0.2961","0.7403","0.6770","0.4186"
"27554","1820","1839","0.7527","0.7332","0.9088","0.8640"
"27555","1820","1841","0.8659","0.6090","0.7878","0.5597"
"27556","1820","1845","0.9408","0.9656","0.9462","0.9665"
"27557","1820","1853","0.8926","0.6401","0.6855","0.7162"
"27558","1820","1854","0.8848","0.9388","0.8876","0.9614"
"27559","1820","1856","0.7869","0.9264","0.8701","0.2003"
"27560","1820","1866","0.6168","0.4231","0.3021","0.7382"
"27561","1820","1867","0.8440","0.9529","0.8108","0.7082"
"27562","1820","1872","0.7106","0.8545","0.8192","0.8668"
"27563","1820","1882","0.9117","0.9360","0.5697","0.4852"
"27564","1820","1886","0.9285","0.8809","0.9002","0.7577"
"27565","1821","1831","0.8133","0.5912","0.7874","0.8168"
"27566","1821","1834","0.5298","0.8257","0.8363","0.8693"
"27567","1821","1842","0.9412","0.8628","0.8704","0.9181"
"27568","1821","1843","0.5860","0.7178","0.8582","0.7267"
"27569","1821","1845","0.9792","0.7713","0.7270","0.9875"
"27570","1821","1849","0.6398","0.8765","0.7412","0.8896"
"27571","1821","1854","0.6658","0.9145","0.8379","0.8089"
"27572","1821","1859","0.9029","0.8860","0.8644","0.8427"
"27573","1821","1863","0.8374","0.6884","0.6459","0.7812"
"27574","1821","1876","0.9201","0.6700","0.8494","0.8848"
"27575","1821","1878","0.7808","0.5608","0.7546","0.5331"
"27576","1821","1886","0.4394","0.6118","0.7704","0.7351"
"27577","1821","1993","0.8914","0.4655","0.9015","0.4377"
"27578","1821","1995","0.8398","0.9536","0.9386","0.9690"
"27579","1822","1828","0.9337","0.8734","0.8919","0.8973"
"27580","1822","1831","0.8482","0.7797","0.9074","0.4391"
"27581","1822","1835","0.5579","0.7581","0.6533","0.7297"
"27582","1822","1840","0.6668","0.7369","0.6682","0.8681"
"27583","1822","1841","0.6959","0.8508","0.8289","0.7097"
"27584","1822","1842","0.5647","0.8647","0.8365","0.4158"
"27585","1822","1846","0.8319","0.8954","0.5479","0.7691"
"27586","1822","1850","0.8808","0.8520","0.7383","0.7177"
"27587","1822","1857","0.8820","0.8647","0.6819","0.8817"
"27588","1822","1859","0.8926","0.8962","0.9652","0.9348"
"27589","1822","1863","0.7798","0.8474","0.7688","0.7408"
"27590","1822","1864","0.2946","0.7701","0.7416","0.7857"
"27591","1822","1879","0.6062","0.8943","0.9487","0.4967"
"27592","1822","1886","0.4715","0.6945","0.7793","0.7020"
"27593","1822","1962","0.3490","0.7057","0.7830","0.8752"
"27594","1823","1831","0.3461","0.4661","0.2776","0.5678"
"27595","1823","1846","0.9427","0.8779","0.9760","0.9565"
"27596","1823","1849","0.8512","0.8656","0.8825","0.9390"
"27597","1823","1850","0.7911","0.7668","0.6051","0.4538"
"27598","1823","1854","0.9054","0.5757","0.6001","0.8285"
"27599","1823","1857","0.5778","0.6312","0.9019","0.7141"
"27600","1823","1867","0.6252","0.9374","0.5999","0.3000"
"27601","1823","1882","0.5509","0.8508","0.8806","0.8422"
"27602","1823","1886","0.8850","0.7310","0.7109","0.8773"
"27603","1823","1917","0.5312","0.6148","0.2982","0.8139"
"27604","1824","1826","0.9613","0.9613","0.9692","0.6867"
"27605","1824","1827","0.7440","0.7904","0.6347","0.7852"
"27606","1824","1832","0.8865","0.9506","0.9220","0.8430"
"27607","1824","1834","0.9046","0.8584","0.9427","0.7355"
"27608","1824","1840","0.8070","0.8468","0.7989","0.8975"
"27609","1824","1854","0.2970","0.5483","0.6740","0.4337"
"27610","1824","1857","0.8272","0.5033","0.8207","0.8045"
"27611","1824","1860","0.3786","0.7631","0.1029","0.8228"
"27612","1824","1869","0.8340","0.6932","0.7791","0.8218"
"27613","1824","1874","0.7995","0.8529","0.9232","0.8361"
"27614","1824","1882","0.7758","0.7071","0.6737","0.6553"
"27615","1824","1934","0.6434","0.6153","0.2574","0.8652"
"27616","1825","1826","0.7925","0.8781","0.4084","0.6623"
"27617","1825","1830","0.6930","0.1474","0.4140","0.6312"
"27618","1825","1835","0.7950","0.8519","0.5569","0.8625"
"27619","1825","1838","0.6010","0.7751","0.7003","0.8180"
"27620","1825","1843","0.9700","0.9071","0.9712","0.9064"
"27621","1825","1845","0.6679","0.8976","0.9427","0.8868"
"27622","1825","1847","0.9300","0.9818","0.9794","0.9758"
"27623","1825","1848","0.6536","0.7285","0.5090","0.6870"
"27624","1825","1855","0.9536","0.9261","0.8357","0.8403"
"27625","1825","1856","0.8899","0.9412","0.9336","0.8150"
"27626","1825","1858","0.9235","0.9343","0.9011","0.8253"
"27627","1825","1861","0.9537","0.8705","0.8511","0.7743"
"27628","1825","1866","0.8430","0.4375","0.8361","0.6397"
"27629","1825","1871","0.8322","0.7580","0.4304","0.9001"
"27630","1825","1874","0.7773","0.8573","0.8052","0.4570"
"27631","1825","1878","0.9213","0.7012","0.9418","0.6813"
"27632","1825","1881","0.9474","0.9705","0.9408","0.9283"
"27633","1825","1889","0.8887","0.7597","0.8833","0.8159"
"27634","1826","1835","0.8846","0.9480","0.9528","0.9755"
"27635","1826","1839","0.9654","0.8888","0.9547","0.8368"
"27636","1826","1849","0.8731","0.9002","0.8559","0.7940"
"27637","1826","1861","0.5998","0.8399","0.6962","0.6205"
"27638","1826","1863","0.8911","0.8446","0.8631","0.9650"
"27639","1826","1872","0.9637","0.7863","0.7255","0.8568"
"27640","1826","1879","0.8516","0.8148","0.5116","0.7708"
"27641","1826","1886","0.9408","0.7838","0.8854","0.8434"
"27642","1826","1887","0.9556","0.9020","0.9876","0.8920"
"27643","1827","1836","0.6462","0.8321","0.7096","0.7970"
"27644","1827","1844","0.8771","0.6022","0.7853","0.8104"
"27645","1827","1849","0.8468","0.6724","0.8155","0.7827"
"27646","1827","1865","0.7241","0.7088","0.4591","0.6980"
"27647","1827","1868","0.8967","0.8889","0.8492","0.5265"
"27648","1827","1889","0.3304","0.4074","0.7917","0.3404"
"27649","1827","1984","0.5893","0.7770","0.9066","0.7589"
"27650","1828","1830","0.9117","0.8970","0.8599","0.9417"
"27651","1828","1838","0.8091","0.7333","0.8046","0.8133"
"27652","1828","1845","0.7971","0.8233","0.7500","0.7962"
"27653","1828","1851","0.9369","0.9527","0.8019","0.7882"
"27654","1828","1852","0.8544","0.7220","0.8748","0.9264"
"27655","1828","1856","0.9100","0.9540","0.9709","0.9658"
"27656","1828","1859","0.9677","0.9624","0.9486","0.9313"
"27657","1828","1863","0.9413","0.9197","0.9579","0.9518"
"27658","1828","1869","0.6912","0.4789","0.4078","0.7342"
"27659","1828","1876","0.9732","0.9666","0.9559","0.9835"
"27660","1828","1884","0.6121","0.3577","0.5115","0.7585"
"27661","1828","1888","0.7929","0.7082","0.5523","0.3731"
"27662","1829","1834","0.8272","0.5885","0.7200","0.7278"
"27663","1829","1844","0.8205","0.8276","0.7618","0.8713"
"27664","1829","1850","0.8592","0.3333","0.4798","0.6873"
"27665","1829","1862","0.5603","0.5554","0.3570","0.6009"
"27666","1829","1869","0.8652","0.6527","0.8916","0.7281"
"27667","1829","1879","0.7539","0.8505","0.7454","0.5115"
"27668","1829","1881","0.8541","0.9714","0.7740","0.9121"
"27669","1829","1886","0.9201","0.9077","0.9825","0.9396"
"27670","1829","1887","0.5701","0.8779","0.8351","0.8579"
"27671","1829","1942","0.4963","0.4463","0.7768","0.6249"
"27672","1830","1832","0.9341","0.8262","0.6766","0.9588"
"27673","1830","1842","0.8689","0.6913","0.6006","0.4978"
"27674","1830","1844","0.7744","0.8979","0.4880","0.9056"
"27675","1830","1847","0.8915","0.9493","0.9691","0.9631"
"27676","1830","1848","0.6490","0.5991","0.6809","0.6973"
"27677","1830","1850","0.8978","0.9313","0.8231","0.9175"
"27678","1830","1859","0.5443","0.3926","0.5977","0.2904"
"27679","1830","1867","0.8959","0.4540","0.8832","0.9622"
"27680","1830","1868","0.4680","0.7218","0.4681","0.2967"
"27681","1830","1870","0.9555","0.8773","0.8906","0.9171"
"27682","1830","1872","0.9234","0.7397","0.9354","0.7081"
"27683","1830","1880","0.9515","0.9083","0.9238","0.9355"
"27684","1830","1889","0.8542","0.8798","0.8377","0.9635"
"27685","1830","1998","0.4156","0.7807","0.9276","0.3753"
"27686","1831","1839","0.6523","0.4512","0.8934","0.7619"
"27687","1831","1846","0.9318","0.8105","0.8287","0.6190"
"27688","1831","1861","0.0000","0.4734","0.4409","0.0000"
"27689","1831","1864","0.9083","0.6509","0.6119","0.9020"
"27690","1831","1868","0.8688","0.8641","0.8005","0.8227"
"27691","1831","1870","0.6369","0.8911","0.6826","0.9129"
"27692","1831","1872","0.8946","0.9603","0.8164","0.7602"
"27693","1831","1877","0.9078","0.6064","0.7967","0.7091"
"27694","1831","1878","0.9074","0.8992","0.6390","0.6228"
"27695","1831","1882","0.4181","0.5329","0.8616","0.6589"
"27696","1831","1935","0.8956","0.8751","0.4958","0.7868"
"27697","1831","1968","0.5220","0.7366","0.1252","0.3324"
"27698","1831","1998","0.6473","0.7099","0.4909","0.6756"
"27699","1832","1837","0.7435","0.8910","0.6925","0.4725"
"27700","1832","1838","0.7207","0.4901","0.8603","0.9443"
"27701","1832","1843","0.4077","0.1228","0.5792","0.4021"
"27702","1832","1850","0.9502","0.9525","0.9392","0.6972"
"27703","1832","1853","0.1887","0.4510","0.4645","0.1146"
"27704","1832","1859","0.7494","0.7384","0.8718","0.7090"
"27705","1832","1865","0.8192","0.7513","0.5660","0.8388"
"27706","1832","1867","0.9888","0.9881","0.9729","0.8137"
"27707","1832","1871","0.8409","0.5345","0.7452","0.9257"
"27708","1832","1875","0.3966","0.4364","0.8398","0.5614"
"27709","1832","1876","0.3567","0.0000","0.4969","0.3502"
"27710","1832","1877","0.8427","0.7503","0.9254","0.8850"
"27711","1832","1881","0.8098","0.9516","0.9853","0.9809"
"27712","1832","1887","0.9589","0.9239","0.9042","0.6315"
"27713","1833","1842","0.9193","0.7782","0.5468","0.6598"
"27714","1833","1847","0.6602","0.6069","0.3047","0.5040"
"27715","1833","1851","0.5450","0.5737","0.9230","0.7138"
"27716","1833","1858","0.8381","0.6759","0.9081","0.8107"
"27717","1833","1860","0.8525","0.9277","0.8334","0.9008"
"27718","1833","1862","0.8604","0.7862","0.8973","0.9332"
"27719","1833","1867","0.7323","0.5036","0.3992","0.5138"
"27720","1833","1869","0.6919","0.7264","0.8920","0.7762"
"27721","1833","1998","0.9718","0.9604","0.9374","0.7778"
"27722","1834","1849","0.7061","0.8739","0.8725","0.9417"
"27723","1834","1853","0.9284","0.8278","0.8562","0.6807"
"27724","1834","1859","0.6733","0.8422","0.8977","0.7375"
"27725","1834","1864","0.5985","0.8597","0.7120","0.7584"
"27726","1834","1865","0.6706","0.8793","0.4730","0.6465"
"27727","1834","1871","0.9460","0.9692","0.9422","0.9594"
"27728","1834","1880","0.9420","0.8466","0.9532","0.9574"
"27729","1834","1884","0.7231","0.8062","0.9318","0.6506"
"27730","1834","1901","0.9179","0.6873","0.8647","0.9132"
"27731","1834","1905","0.7309","0.6032","0.3766","0.6292"
"27732","1835","1846","0.9138","0.9367","0.9360","0.8669"
"27733","1835","1848","0.3884","0.6742","0.4802","0.8054"
"27734","1835","1851","0.8664","0.9270","0.8133","0.7149"
"27735","1835","1856","0.5651","0.8142","0.5721","0.7214"
"27736","1835","1860","0.8012","0.2307","0.2648","0.9194"
"27737","1835","1863","0.7358","0.8578","0.8745","0.7511"
"27738","1835","1864","0.7625","0.8783","0.6505","0.7181"
"27739","1835","1868","0.8784","0.9947","0.8342","0.8708"
"27740","1835","1869","0.9514","0.9457","0.8336","0.7113"
"27741","1835","1872","0.9057","0.7314","0.5755","0.8260"
"27742","1835","1873","0.9034","0.7743","0.8222","0.6663"
"27743","1835","1880","0.8664","0.9137","0.7681","0.8029"
"27744","1835","1881","0.7910","0.5581","0.5750","0.8208"
"27745","1835","1882","0.4668","0.7336","0.8927","0.6534"
"27746","1835","1884","0.8719","0.6853","0.9246","0.7649"
"27747","1835","1885","0.7344","0.5878","0.8977","0.8843"
"27748","1835","1887","0.5831","0.8178","0.8900","0.8456"
"27749","1836","1842","0.7251","0.4989","0.5301","0.6325"
"27750","1836","1848","0.7202","0.9053","0.9310","0.4447"
"27751","1836","1853","0.9564","0.4662","0.7700","0.8875"
"27752","1836","1867","0.7777","0.8929","0.7473","0.9085"
"27753","1836","1869","0.9361","0.9190","0.9741","0.9671"
"27754","1836","1877","0.9350","0.9188","0.8481","0.9458"
"27755","1836","1884","0.8066","0.8569","0.7068","0.7418"
"27756","1836","1885","0.7620","0.5451","0.7810","0.7819"
"27757","1836","2000","0.9534","0.9069","0.7835","0.8593"
"27758","1837","1841","0.4138","0.7669","0.8291","0.8906"
"27759","1837","1842","0.7626","0.5236","0.9357","0.8917"
"27760","1837","1846","0.9794","0.9600","0.9346","0.9583"
"27761","1837","1848","0.6487","0.5464","0.8541","0.6994"
"27762","1837","1850","0.7785","0.8218","0.8186","0.8189"
"27763","1837","1854","0.9737","0.9849","0.9568","0.9458"
"27764","1837","1858","0.8924","0.8991","0.9592","0.8813"
"27765","1837","1878","0.5286","0.7694","0.6127","0.7580"
"27766","1837","1888","0.9275","0.9515","0.9421","0.9718"
"27767","1838","1843","0.9726","0.9618","0.9342","0.9728"
"27768","1838","1846","0.8618","0.9023","0.9533","0.9561"
"27769","1838","1851","0.8200","0.5624","0.8671","0.7351"
"27770","1838","1852","0.8506","0.6864","0.8254","0.7593"
"27771","1838","1853","0.8361","0.7774","0.3648","0.8112"
"27772","1838","1858","0.8303","0.5742","0.7616","0.2880"
"27773","1838","1864","0.8369","0.6881","0.9367","0.8106"
"27774","1838","1867","0.9027","0.5531","0.7651","0.5946"
"27775","1838","1871","0.8624","0.8270","0.8447","0.5232"
"27776","1838","1874","0.9309","0.8579","0.6374","0.8576"
"27777","1838","1886","0.9106","0.8508","0.8988","0.9453"
"27778","1838","1889","0.6960","0.2897","0.1398","0.4533"
"27779","1839","1842","0.5003","0.6008","0.7870","0.4662"
"27780","1839","1846","0.7825","0.8839","0.7643","0.8869"
"27781","1839","1852","0.6110","0.6099","0.9164","0.7300"
"27782","1839","1854","0.7374","0.4156","0.7081","0.8456"
"27783","1839","1856","0.8796","0.9687","0.9747","0.9786"
"27784","1839","1857","0.8487","0.9450","0.8039","0.9406"
"27785","1839","1876","0.9301","0.9411","0.9258","0.8454"
"27786","1839","1880","0.7754","0.8971","0.7770","0.3734"
"27787","1839","1882","0.7460","0.2345","0.8863","0.2488"
"27788","1839","1883","0.8391","0.8600","0.7501","0.5405"
"27789","1839","1884","0.9332","0.8740","0.9268","0.8546"
"27790","1839","1888","0.7559","0.8106","0.8412","0.9073"
"27791","1839","1956","0.9085","0.5472","0.7126","0.7589"
"27792","1840","1850","0.8405","0.9700","0.5329","0.7922"
"27793","1840","1853","0.9247","0.7627","0.9772","0.9508"
"27794","1840","1867","0.7425","0.8593","0.7632","0.7057"
"27795","1840","1868","0.7385","0.8259","0.8328","0.7865"
"27796","1840","1872","0.7486","0.7168","0.6224","0.8399"
"27797","1840","1873","0.4839","0.4718","0.4485","0.4168"
"27798","1840","1875","0.8364","0.5441","0.7968","0.6990"
"27799","1840","1880","0.7155","0.8785","0.6106","0.8537"
"27800","1841","1850","0.6082","0.7552","0.8669","0.8565"
"27801","1841","1857","0.8793","0.7437","0.9173","0.7229"
"27802","1841","1859","0.8983","0.2236","0.7421","0.7970"
"27803","1841","1861","0.8795","0.6016","0.8088","0.4745"
"27804","1841","1862","0.9799","0.9546","0.8752","0.9688"
"27805","1841","1864","0.3903","0.2630","0.4090","0.3011"
"27806","1841","1878","0.8601","0.7247","0.8461","0.6830"
"27807","1841","1883","0.9115","0.6893","0.9180","0.7122"
"27808","1841","1885","0.8111","0.5243","0.5976","0.8191"
"27809","1842","1851","0.4150","0.8043","0.8842","0.8856"
"27810","1842","1855","0.4260","0.5239","0.7132","0.7800"
"27811","1842","1869","0.9242","0.8128","0.9192","0.9789"
"27812","1842","1870","0.5390","0.5969","0.7920","0.7898"
"27813","1842","1880","0.8764","0.9783","0.9032","0.9616"
"27814","1842","1883","0.6780","0.8643","0.5804","0.5179"
"27815","1842","1887","0.7692","0.3759","0.8169","0.6134"
"27816","1843","1848","0.6281","0.6244","0.6659","0.7847"
"27817","1843","1854","0.3994","0.5719","0.3331","0.6552"
"27818","1843","1858","0.8431","0.5395","0.8069","0.8879"
"27819","1843","1864","0.7945","0.9215","0.9365","0.9616"
"27820","1843","1866","0.1719","0.9067","0.8157","0.6691"
"27821","1843","1873","0.8036","0.9157","0.8214","0.8923"
"27822","1843","1880","0.7944","0.9774","0.5331","0.8831"
"27823","1843","1881","0.8587","0.6834","0.9033","0.9060"
"27824","1843","1882","0.2731","0.8239","0.9083","0.6891"
"27825","1843","1962","0.6591","0.7737","0.5089","0.5810"
"27826","1844","1845","0.5795","0.6028","0.4869","0.4430"
"27827","1844","1849","0.2776","0.6157","0.5099","0.8009"
"27828","1844","1855","0.7701","0.5542","0.5567","0.8925"
"27829","1844","1863","0.9012","0.8513","0.4561","0.9274"
"27830","1844","1867","0.7897","0.8531","0.7858","0.7644"
"27831","1844","1874","0.5548","0.2373","0.5146","0.3910"
"27832","1844","1886","0.6808","0.5549","0.7940","0.7348"
"27833","1844","1893","0.5434","0.4477","0.8284","0.3435"
"27834","1844","1952","0.1687","0.7214","0.5259","0.8153"
"27835","1845","1854","0.2363","0.6601","0.7212","0.8792"
"27836","1845","1866","0.7785","0.7690","0.7981","0.6436"
"27837","1845","1868","0.6178","0.6608","0.9033","0.5772"
"27838","1845","1876","0.6312","0.8734","0.6515","0.8168"
"27839","1845","1883","0.8445","0.6607","0.8478","0.8041"
"27840","1845","1888","0.9259","0.9842","0.9549","0.9432"
"27841","1846","1849","0.8562","0.7666","0.8295","0.4559"
"27842","1846","1852","0.8226","0.8577","0.9160","0.5675"
"27843","1846","1860","0.5455","0.6990","0.8108","0.6856"
"27844","1846","1868","0.6607","0.6285","0.5143","0.7075"
"27845","1846","1869","0.8719","0.4328","0.8297","0.8395"
"27846","1846","1882","0.6090","0.7837","0.5366","0.7211"
"27847","1846","1884","0.6568","0.4696","0.6071","0.4029"
"27848","1846","1888","0.8594","0.7893","0.5538","0.6653"
"27849","1846","1934","0.6316","0.4394","0.8007","0.8594"
"27850","1847","1848","0.9021","0.8716","0.8932","0.9343"
"27851","1847","1853","0.8841","0.8874","0.7075","0.8660"
"27852","1847","1854","0.8066","0.8418","0.8195","0.7053"
"27853","1847","1855","0.7484","0.8017","0.7151","0.8721"
"27854","1847","1859","0.9835","0.9363","0.9437","0.9632"
"27855","1847","1862","0.8737","0.7079","0.6075","0.8750"
"27856","1847","1865","0.5582","0.3398","0.6368","0.3758"
"27857","1847","1870","0.8623","0.5641","0.2532","0.5158"
"27858","1847","1878","0.8543","0.9819","0.9280","0.9789"
"27859","1847","1879","0.8320","0.9190","0.6019","0.8476"
"27860","1847","1885","0.6895","0.7416","0.8246","0.8114"
"27861","1847","1931","0.9424","0.7384","0.9340","0.8915"
"27862","1847","1979","0.7474","0.4751","0.7602","0.5057"
"27863","1848","1856","0.9122","0.9572","0.8296","0.8287"
"27864","1848","1877","0.3239","0.8043","0.5208","0.4607"
"27865","1848","1881","0.7144","0.8990","0.9295","0.8390"
"27866","1848","1882","0.6288","0.8264","0.7498","0.8478"
"27867","1848","1883","0.8036","0.7746","0.3076","0.6638"
"27868","1848","1887","0.5930","0.4320","0.5458","0.8671"
"27869","1848","1889","0.8622","0.9789","0.8905","0.9013"
"27870","1849","1858","0.6930","0.7642","0.6812","0.9308"
"27871","1849","1859","0.4610","0.6857","0.5486","0.2013"
"27872","1849","1861","0.8476","0.7323","0.8483","0.9678"
"27873","1849","1862","0.9693","0.9752","0.9687","0.9596"
"27874","1849","1868","0.7959","0.7334","0.5791","0.9005"
"27875","1849","1879","0.7717","0.7664","0.6067","0.5022"
"27876","1849","1889","0.9101","0.9063","0.6646","0.6618"
"27877","1849","1931","0.4365","0.3652","0.4162","0.3339"
"27878","1849","1955","0.5187","0.6268","0.8148","0.7091"
"27879","1850","1851","0.7952","0.8955","0.8100","0.5654"
"27880","1850","1852","0.7282","0.4857","0.7154","0.9054"
"27881","1850","1861","0.4594","0.8225","0.6888","0.8650"
"27882","1850","1868","0.8709","0.6267","0.9230","0.7122"
"27883","1850","1871","0.8376","0.6457","0.8778","0.9482"
"27884","1850","1875","0.6713","0.6311","0.8065","0.5837"
"27885","1850","1876","0.2080","0.7567","0.1579","0.5221"
"27886","1850","1880","0.9306","0.8338","0.9769","0.9157"
"27887","1850","1886","0.8043","0.9366","0.9780","0.8138"
"27888","1850","1887","0.8377","0.4950","0.8341","0.7868"
"27889","1850","1888","0.1949","0.6982","0.6574","0.5961"
"27890","1850","1930","0.3694","0.1567","0.4473","0.4786"
"27891","1851","1852","0.6664","0.2573","0.4114","0.8227"
"27892","1851","1854","0.4737","0.8907","0.6445","0.8423"
"27893","1851","1856","0.7734","0.5575","0.6656","0.8957"
"27894","1851","1861","0.8963","0.9016","0.9009","0.7928"
"27895","1851","1864","0.5783","0.5725","0.7121","0.6220"
"27896","1851","1865","0.9266","0.6541","0.8102","0.9147"
"27897","1851","1866","0.6639","0.8296","0.8857","0.6655"
"27898","1851","1871","0.7918","0.7050","0.8082","0.8690"
"27899","1851","1873","0.8472","0.9302","0.9261","0.9709"
"27900","1851","1875","0.5961","0.6232","0.4825","0.4636"
"27901","1851","1877","0.7401","0.9256","0.9698","0.8312"
"27902","1851","1883","0.7996","0.8900","0.7622","0.5342"
"27903","1852","1859","0.6221","0.9207","0.8278","0.7406"
"27904","1852","1860","0.6585","0.6628","0.6753","0.6602"
"27905","1852","1861","0.6367","0.6985","0.6198","0.4503"
"27906","1852","1863","0.8321","0.7373","0.5156","0.3166"
"27907","1852","1877","0.7088","0.8005","0.7739","0.3909"
"27908","1852","1879","0.8166","0.7293","0.6173","0.6538"
"27909","1852","1880","0.4514","0.7100","0.8519","0.6278"
"27910","1852","1885","0.9197","0.8359","0.5862","0.7209"
"27911","1852","1889","0.8715","0.8472","0.9111","0.9159"
"27912","1852","1942","0.7709","0.7761","0.7119","0.8378"
"27913","1852","1951","0.6756","0.6062","0.7211","0.7356"
"27914","1853","1858","0.9299","0.9219","0.9361","0.9060"
"27915","1853","1860","0.9348","0.8717","0.8804","0.9272"
"27916","1853","1865","0.9359","0.6374","0.5158","0.5018"
"27917","1853","1875","0.9160","0.9761","0.9549","0.7028"
"27918","1853","1876","0.9169","0.9248","0.9586","0.9102"
"27919","1853","1878","0.9070","0.9577","0.8022","0.9352"
"27920","1853","1882","0.9702","0.7253","0.8258","0.8614"
"27921","1853","1883","0.8191","0.3635","0.7738","0.7328"
"27922","1853","1885","0.8121","0.7947","0.8345","0.6721"
"27923","1853","1958","0.9486","0.8861","0.9003","0.6056"
"27924","1853","1963","0.9083","0.8078","0.9479","0.7144"
"27925","1853","1992","0.8670","0.7632","0.7337","0.8950"
"27926","1854","1858","0.8430","0.5984","0.4114","0.5329"
"27927","1854","1868","0.9313","0.9518","0.7920","0.8764"
"27928","1854","1870","0.8274","0.7170","0.4633","0.7316"
"27929","1854","1875","0.6324","0.9041","0.8532","0.8514"
"27930","1854","1884","0.8940","0.8870","0.5056","0.8621"
"27931","1854","1973","0.8365","0.3032","0.8058","0.5373"
"27932","1855","1862","0.8326","0.6375","0.6228","0.8498"
"27933","1855","1879","0.8329","0.9111","0.6989","0.9642"
"27934","1855","1882","0.6804","0.8883","0.9095","0.8504"
"27935","1855","1883","0.9282","0.8106","0.5795","0.6770"
"27936","1855","1886","0.6642","0.6198","0.7580","0.5486"
"27937","1855","1971","0.7340","0.5150","0.3057","0.3595"
"27938","1855","1979","0.8999","0.7781","0.8902","0.8449"
