"geneA","geneB","iRef","GEO","GO","pathW"
"37856","1931","1978","0.9141","0.9828","0.2606","0.8308"
"37857","1931","1979","0.7782","0.5639","0.6614","0.9129"
"37858","1931","1980","0.3777","0.8633","0.3180","0.8035"
"37859","1931","1981","0.9025","0.7286","0.9020","0.7898"
"37860","1931","1983","0.8588","0.7878","0.8791","0.8468"
"37861","1931","1984","0.7616","0.8854","0.8575","0.9249"
"37862","1931","1986","0.7684","0.7340","0.9169","0.9099"
"37863","1931","1995","0.9466","0.8199","0.4198","0.8161"
"37864","1931","1996","0.3506","0.7480","0.8443","0.9687"
"37865","1931","1998","0.8794","0.7465","0.3148","0.7295"
"37866","1931","1999","0.4440","0.3926","0.4502","0.4423"
"37867","1932","1936","0.7190","0.7155","0.7090","0.8492"
"37868","1932","1938","0.7139","0.6045","0.7616","0.7803"
"37869","1932","1941","0.9052","0.6724","0.4358","0.6535"
"37870","1932","1942","0.3940","0.5206","0.6079","0.6403"
"37871","1932","1947","0.9418","0.8512","0.9555","0.9014"
"37872","1932","1950","0.8752","0.6735","0.6121","0.8407"
"37873","1932","1951","0.9135","0.8564","0.9216","0.9714"
"37874","1932","1953","0.7132","0.7292","0.7451","0.6900"
"37875","1932","1955","0.8817","0.6656","0.4521","0.5939"
"37876","1932","1957","0.8910","0.9351","0.8409","0.8205"
"37877","1932","1958","0.2897","0.8865","0.6205","0.5213"
"37878","1932","1959","0.8572","0.8896","0.8314","0.6578"
"37879","1932","1962","0.7761","0.8828","0.8852","0.8787"
"37880","1932","1966","0.9016","0.7946","0.9420","0.9262"
"37881","1932","1967","0.8155","0.7195","0.7415","0.8819"
"37882","1932","1968","0.5080","0.7092","0.7351","0.8796"
"37883","1932","1970","0.5370","0.7677","0.6412","0.8146"
"37884","1932","1972","0.9209","0.8932","0.7804","0.7022"
"37885","1932","1974","0.4771","0.6808","0.6067","0.8016"
"37886","1932","1976","0.8065","0.8436","0.7717","0.8303"
"37887","1932","1978","0.6928","0.5119","0.4658","0.7617"
"37888","1932","1983","0.7224","0.2849","0.6941","0.7251"
"37889","1932","1985","0.6585","0.7015","0.5599","0.6642"
"37890","1932","1988","0.8019","0.8681","0.7568","0.6481"
"37891","1932","1991","0.7903","0.4840","0.8885","0.5760"
"37892","1932","1992","0.9241","0.8533","0.9221","0.9389"
"37893","1932","1995","0.8457","0.8355","0.5840","0.3577"
"37894","1932","1997","0.6584","0.9602","0.8702","0.8363"
"37895","1932","1999","0.8105","0.9201","0.5289","0.8822"
"37896","1933","1940","0.9043","0.9772","0.7876","0.9567"
"37897","1933","1944","0.9375","0.8509","0.8331","0.6321"
"37898","1933","1946","0.8811","0.8742","0.8570","0.9574"
"37899","1933","1947","0.6118","0.4237","0.6688","0.7924"
"37900","1933","1949","0.8309","0.5518","0.8587","0.6965"
"37901","1933","1951","0.8710","0.8861","0.9222","0.8217"
"37902","1933","1952","0.9601","0.8949","0.9217","0.7583"
"37903","1933","1953","0.9624","0.9315","0.9451","0.6999"
"37904","1933","1955","0.4088","0.2549","0.8757","0.7311"
"37905","1933","1957","0.7899","0.9096","0.9686","0.8338"
"37906","1933","1958","0.9517","0.8924","0.8907","0.9564"
"37907","1933","1965","0.7639","0.7125","0.7027","0.6023"
"37908","1933","1967","0.8853","0.8780","0.9136","0.7891"
"37909","1933","1968","0.9442","0.8478","0.9264","0.9002"
"37910","1933","1969","0.8578","0.8351","0.8485","0.9471"
"37911","1933","1970","0.7653","0.8616","0.8065","0.8502"
"37912","1933","1971","0.8904","0.9319","0.9731","0.9841"
"37913","1933","1978","0.7927","0.8566","0.7625","0.7817"
"37914","1933","1981","0.7519","0.9065","0.7094","0.5964"
"37915","1933","1983","0.4130","0.3610","0.4033","0.4564"
"37916","1933","1984","0.6025","0.8911","0.9327","0.6623"
"37917","1933","1987","0.4514","0.5638","0.7743","0.7072"
"37918","1933","1990","0.6385","0.9641","0.9683","0.8508"
"37919","1933","1991","0.8924","0.8759","0.8426","0.8862"
"37920","1933","1992","0.7062","0.5830","0.5721","0.7439"
"37921","1933","1994","0.9428","0.9271","0.8999","0.7982"
"37922","1933","1997","0.5997","0.4024","0.7627","0.5629"
"37923","1933","1998","0.7701","0.8916","0.5376","0.7318"
"37924","1933","2000","0.5255","0.4154","0.5622","0.7678"
"37925","1934","1938","0.9267","0.9758","0.9675","0.9018"
"37926","1934","1942","0.6965","0.8827","0.7773","0.7432"
"37927","1934","1946","0.8650","0.6827","0.9191","0.9193"
"37928","1934","1948","0.5772","0.6322","0.9549","0.8827"
"37929","1934","1949","0.9759","0.9668","0.8663","0.9118"
"37930","1934","1950","0.9420","0.9164","0.9669","0.9795"
"37931","1934","1951","0.7818","0.7572","0.5008","0.3879"
"37932","1934","1954","0.7203","0.4995","0.5674","0.8624"
"37933","1934","1955","0.6532","0.7658","0.8249","0.6599"
"37934","1934","1957","0.7494","0.4257","0.4910","0.5639"
"37935","1934","1958","0.4476","0.4609","0.6018","0.4748"
"37936","1934","1962","0.7093","0.6545","0.8006","0.8802"
"37937","1934","1963","0.7896","0.9551","0.8704","0.8654"
"37938","1934","1965","0.7641","0.7592","0.8288","0.8863"
"37939","1934","1967","0.8982","0.7473","0.9568","0.9507"
"37940","1934","1981","0.7424","0.8811","0.8040","0.8267"
"37941","1934","1982","0.8887","0.7121","0.8273","0.6869"
"37942","1934","1983","0.9171","0.9099","0.9167","0.9539"
"37943","1934","1985","0.5258","0.5424","0.7910","0.6458"
"37944","1934","1986","0.7255","0.8703","0.7177","0.6280"
"37945","1934","1988","0.7169","0.8831","0.8248","0.8212"
"37946","1934","1990","0.8255","0.7115","0.9237","0.8036"
"37947","1934","1992","0.8696","0.8769","0.4668","0.8190"
"37948","1934","1994","0.8037","0.8749","0.7136","0.8043"
"37949","1934","1996","0.9020","0.7963","0.8769","0.9712"
"37950","1934","1998","0.8800","0.8698","0.9140","0.8137"
"37951","1934","1999","0.7531","0.7405","0.8813","0.5590"
"37952","1935","1938","0.8553","0.9092","0.7679","0.8594"
"37953","1935","1941","0.6215","0.8370","0.8803","0.7355"
"37954","1935","1942","0.9387","0.9241","0.8402","0.9108"
"37955","1935","1949","0.8318","0.9329","0.9003","0.8596"
"37956","1935","1952","0.6522","0.7144","0.5939","0.7853"
"37957","1935","1956","0.8871","0.9841","0.8790","0.9456"
"37958","1935","1958","0.7355","0.6998","0.5820","0.7621"
"37959","1935","1961","0.5223","0.5822","0.4658","0.4395"
"37960","1935","1964","0.3245","0.3826","0.4579","0.3479"
"37961","1935","1968","0.5674","0.7813","0.7328","0.4953"
"37962","1935","1973","0.8044","0.7344","0.8770","0.7762"
"37963","1935","1975","0.8107","0.3590","0.3947","0.4569"
"37964","1935","1978","0.9772","0.9270","0.8975","0.9688"
"37965","1935","1982","0.3235","0.3899","0.2329","0.0000"
"37966","1935","1984","0.7587","0.9420","0.5943","0.9213"
"37967","1935","1985","0.5782","0.8247","0.7365","0.8994"
"37968","1935","1993","0.8097","0.8743","0.9643","0.9526"
"37969","1935","1994","0.6258","0.8479","0.4967","0.5619"
"37970","1935","1995","0.8527","0.8600","0.7245","0.6584"
"37971","1935","1996","0.8358","0.8788","0.8609","0.8554"
"37972","1935","1997","0.8142","0.9283","0.7962","0.9604"
"37973","1935","2000","0.8114","0.9566","0.9056","0.9556"
"37974","1936","1937","0.9262","0.8586","0.9142","0.7976"
"37975","1936","1939","0.9079","0.7801","0.7929","0.8719"
"37976","1936","1941","0.7335","0.7884","0.8871","0.5193"
"37977","1936","1946","0.7647","0.8847","0.5884","0.7064"
"37978","1936","1947","0.6304","0.8280","0.8688","0.5787"
"37979","1936","1949","0.8857","0.6900","0.8507","0.5696"
"37980","1936","1951","0.6228","0.6872","0.6608","0.5982"
"37981","1936","1953","0.8196","0.9164","0.8687","0.9770"
"37982","1936","1955","0.8788","0.8028","0.7992","0.8027"
"37983","1936","1957","0.6728","0.9650","0.9587","0.9762"
"37984","1936","1961","0.8537","0.9338","0.8548","0.6429"
"37985","1936","1964","0.7663","0.5039","0.5044","0.8128"
"37986","1936","1968","0.9585","0.9696","0.9902","0.9531"
"37987","1936","1969","0.8204","0.8390","0.8778","0.7218"
"37988","1936","1971","0.9314","0.9309","0.9236","0.9367"
"37989","1936","1972","0.7502","0.8048","0.8561","0.7634"
"37990","1936","1975","0.9518","0.9056","0.8336","0.9111"
"37991","1936","1976","0.8680","0.6862","0.8644","0.6856"
"37992","1936","1983","0.9633","0.7943","0.9638","0.7814"
"37993","1936","1985","0.9823","0.9138","0.8960","0.8296"
"37994","1936","1987","0.6277","0.8434","0.4979","0.8090"
"37995","1936","1991","0.9317","0.9048","0.8418","0.8930"
"37996","1936","1993","0.9537","0.7606","0.8210","0.7802"
"37997","1936","1994","0.7138","0.8991","0.3581","0.8326"
"37998","1936","1998","0.4169","0.8736","0.7038","0.6618"
"37999","1936","1999","0.7910","0.8899","0.8475","0.7529"
"38000","1936","2000","0.8031","0.8016","0.8756","0.7635"
"38001","1937","1938","0.3120","0.4952","0.6158","0.4848"
"38002","1937","1939","0.7156","0.8459","0.9001","0.6853"
"38003","1937","1941","0.8327","0.5776","0.6973","0.8322"
"38004","1937","1944","0.7933","0.9162","0.4694","0.5013"
"38005","1937","1945","0.9484","0.8478","0.9499","0.7460"
"38006","1937","1951","0.7271","0.4184","0.4458","0.8356"
"38007","1937","1952","0.3889","0.3416","0.6269","0.2615"
"38008","1937","1961","0.8492","0.8897","0.7793","0.6710"
"38009","1937","1962","0.9196","0.8368","0.9408","0.8661"
"38010","1937","1967","0.7358","0.8274","0.8855","0.6013"
"38011","1937","1973","0.8783","0.9476","0.6271","0.9389"
"38012","1937","1976","0.7655","0.2991","0.7253","0.4694"
"38013","1937","1977","0.7925","0.7690","0.4871","0.8491"
"38014","1937","1978","0.8157","0.6602","0.7502","0.8733"
"38015","1937","1985","0.8159","0.6515","0.7975","0.7803"
"38016","1937","1989","0.8579","0.7530","0.3631","0.7310"
"38017","1937","1993","0.7329","0.9134","0.7040","0.7089"
"38018","1937","1998","0.9265","0.9443","0.9579","0.9866"
"38019","1937","2000","0.7082","0.8548","0.9270","0.5385"
"38020","1938","1944","0.2588","0.7130","0.6889","0.4228"
"38021","1938","1945","0.6700","0.8793","0.7221","0.9218"
"38022","1938","1948","0.9086","0.9237","0.7024","0.8140"
"38023","1938","1950","0.7722","0.8560","0.7382","0.6564"
"38024","1938","1951","0.8460","0.7227","0.5950","0.7122"
"38025","1938","1956","0.5546","0.8830","0.5637","0.5357"
"38026","1938","1957","0.7653","0.8305","0.8922","0.7200"
"38027","1938","1958","0.6511","0.7464","0.7573","0.7863"
"38028","1938","1962","0.5300","0.4999","0.3242","0.3265"
"38029","1938","1964","0.8944","0.9705","0.9165","0.8917"
"38030","1938","1965","0.7548","0.7816","0.8086","0.9538"
"38031","1938","1967","0.1763","0.7270","0.3861","0.3508"
"38032","1938","1969","0.7279","0.3711","0.5458","0.7666"
"38033","1938","1970","0.4886","0.5462","0.3141","0.6206"
"38034","1938","1976","0.9572","0.5674","0.9131","0.9755"
"38035","1938","1978","0.8661","0.9562","0.9335","0.9028"
"38036","1938","1980","0.5256","0.6475","0.4542","0.6262"
"38037","1938","1984","0.4134","0.5738","0.7810","0.6843"
"38038","1938","1985","0.9058","0.8330","0.9792","0.8177"
"38039","1938","1987","0.7867","0.5379","0.8119","0.9173"
"38040","1938","1991","0.8367","0.6551","0.3640","0.7912"
"38041","1938","1992","0.7593","0.8192","0.8074","0.6441"
"38042","1938","1994","0.8926","0.6280","0.9051","0.9114"
"38043","1938","1999","0.9039","0.8388","0.7409","0.9077"
"38044","1939","1940","0.8399","0.9006","0.9272","0.6131"
"38045","1939","1941","0.6219","0.8197","0.6793","0.8583"
"38046","1939","1943","0.9040","0.8636","0.8243","0.7600"
"38047","1939","1944","0.8767","0.7899","0.9070","0.7929"
"38048","1939","1946","0.8779","0.7767","0.7477","0.9390"
"38049","1939","1947","0.7321","0.8014","0.6660","0.5765"
"38050","1939","1949","0.7040","0.4278","0.5793","0.7360"
"38051","1939","1951","0.9782","0.9607","0.8103","0.9629"
"38052","1939","1954","0.9498","0.8521","0.9188","0.9114"
"38053","1939","1955","0.8280","0.5527","0.5104","0.5845"
"38054","1939","1956","0.9401","0.8151","0.9287","0.8925"
"38055","1939","1957","0.5847","0.5392","0.5376","0.5424"
"38056","1939","1961","0.6472","0.5330","0.8012","0.3333"
"38057","1939","1965","0.6547","0.8660","0.5429","0.8626"
"38058","1939","1967","0.8827","0.8945","0.8455","0.8366"
"38059","1939","1968","0.9423","0.8789","0.9715","0.8697"
"38060","1939","1971","0.5788","0.8334","0.1790","0.9356"
"38061","1939","1972","0.5182","0.7064","0.7491","0.7781"
"38062","1939","1974","0.7927","0.8643","0.4928","0.4144"
"38063","1939","1983","0.9319","0.8681","0.7811","0.6985"
"38064","1939","1985","0.4837","0.4548","0.3375","0.6815"
"38065","1939","1988","0.5670","0.7901","0.7748","0.9643"
"38066","1939","1989","0.6769","0.8261","0.8630","0.8192"
"38067","1939","1990","0.4426","0.5671","0.7117","0.8559"
"38068","1939","1995","0.7086","0.8992","0.7011","0.6851"
"38069","1939","1996","0.2640","0.6782","0.6303","0.7724"
"38070","1939","1999","0.8880","0.9267","0.7413","0.8837"
"38071","1940","1943","0.4251","0.6453","0.5368","0.6555"
"38072","1940","1944","0.3172","0.2444","0.2902","0.3549"
"38073","1940","1945","0.6267","0.5087","0.5068","0.7082"
"38074","1940","1955","0.5381","0.8472","0.8126","0.6366"
"38075","1940","1962","0.7578","0.7247","0.8459","0.7773"
"38076","1940","1963","0.8347","0.9113","0.6769","0.7214"
"38077","1940","1966","0.9185","0.8914","0.9130","0.7003"
"38078","1940","1968","0.8471","0.9354","0.8048","0.7647"
"38079","1940","1969","0.9131","0.9169","0.7837","0.9558"
"38080","1940","1973","0.7313","0.9345","0.8708","0.9453"
"38081","1940","1978","0.5797","0.6800","0.4800","0.7018"
"38082","1940","1981","0.9495","0.9357","0.9459","0.9402"
"38083","1940","1983","0.5058","0.8530","0.9281","0.6941"
"38084","1940","1984","0.6090","0.5924","0.8274","0.7098"
"38085","1940","1985","0.9312","0.9388","0.7509","0.9327"
"38086","1940","1988","0.6780","0.8601","0.7191","0.9406"
"38087","1940","1991","0.7705","0.9200","0.8840","0.8888"
"38088","1940","1994","0.9029","0.6652","0.9493","0.9880"
"38089","1940","1995","0.8886","0.9074","0.8968","0.8686"
"38090","1940","1997","0.9303","0.8856","0.9598","0.7910"
"38091","1940","1998","0.7991","0.8752","0.7980","0.5689"
"38092","1941","1942","0.7431","0.7370","0.4472","0.8748"
"38093","1941","1944","0.5913","0.8659","0.5151","0.8919"
"38094","1941","1945","0.8922","0.9346","0.9620","0.9110"
"38095","1941","1948","0.4867","0.8805","0.7213","0.4713"
"38096","1941","1949","0.9093","0.8329","0.4942","0.8145"
"38097","1941","1951","0.4789","0.8384","0.3519","0.8379"
"38098","1941","1952","0.5790","0.3168","0.7402","0.5842"
"38099","1941","1955","0.8585","0.8518","0.8309","0.4958"
"38100","1941","1958","0.9644","0.7864","0.8705","0.7140"
"38101","1941","1959","0.9418","0.9608","0.9439","0.9459"
"38102","1941","1960","0.9812","0.9531","0.9579","0.9199"
"38103","1941","1964","0.7717","0.9693","0.8610","0.7649"
"38104","1941","1968","0.5217","0.5786","0.8237","0.4621"
"38105","1941","1971","0.9299","0.9634","0.8374","0.9067"
"38106","1941","1975","0.8403","0.7432","0.7505","0.9348"
"38107","1941","1977","0.8448","0.9082","0.8639","0.8435"
"38108","1941","1982","0.6475","0.6787","0.6353","0.6144"
"38109","1941","1986","0.5591","0.8638","0.7106","0.9159"
"38110","1941","1987","0.8630","0.9267","0.9641","0.8447"
"38111","1941","1988","0.9606","0.7624","0.8508","0.8964"
"38112","1941","1993","0.8204","0.8024","0.8310","0.8050"
"38113","1941","1994","0.8677","0.8953","0.9513","0.8038"
"38114","1941","1995","0.8360","0.7882","0.8343","0.5637"
"38115","1941","1996","0.9028","0.9627","0.7015","0.9375"
"38116","1941","1997","0.6988","0.8594","0.9261","0.9830"
"38117","1942","1944","0.8545","0.7515","0.7395","0.6954"
"38118","1942","1948","0.9689","0.9204","0.8284","0.8393"
"38119","1942","1952","0.7673","0.7600","0.4692","0.7223"
"38120","1942","1961","0.7127","0.7330","0.7760","0.9237"
"38121","1942","1964","0.8104","0.9641","0.7008","0.8781"
"38122","1942","1967","0.9752","0.9287","0.9881","0.9622"
"38123","1942","1968","0.7706","0.7368","0.8918","0.9081"
"38124","1942","1975","0.9567","0.9132","0.9404","0.9739"
"38125","1942","1977","0.9021","0.9217","0.6047","0.7105"
"38126","1942","1980","0.8176","0.4891","0.5596","0.3686"
"38127","1942","1981","0.6939","0.6612","0.6859","0.5061"
"38128","1942","1984","0.5161","0.5098","0.9130","0.5063"
"38129","1942","1985","0.5502","0.7484","0.5276","0.7643"
"38130","1942","1986","0.7239","0.7690","0.7836","0.7573"
"38131","1942","1992","0.5958","0.9238","0.7411","0.8815"
"38132","1942","1995","0.6570","0.8764","0.8913","0.9378"
"38133","1942","1998","0.8359","0.6660","0.5654","0.8241"
"38134","1943","1944","0.8086","0.8201","0.9012","0.7721"
"38135","1943","1945","0.9326","0.9677","0.8221","0.9016"
"38136","1943","1946","0.7004","0.7625","0.3000","0.6612"
"38137","1943","1950","0.9411","0.9314","0.9215","0.9555"
"38138","1943","1952","0.9361","0.8693","0.9564","0.8462"
"38139","1943","1956","0.9532","0.8631","0.9144","0.9318"
"38140","1943","1957","0.7451","0.9107","0.8505","0.9590"
"38141","1943","1960","0.4962","0.6268","0.7853","0.4965"
"38142","1943","1961","0.8134","0.6506","0.9362","0.6507"
"38143","1943","1963","0.4871","0.5662","0.3332","0.5682"
"38144","1943","1964","0.5036","0.6519","0.9104","0.6671"
"38145","1943","1967","0.9106","0.8161","0.8682","0.8587"
"38146","1943","1968","0.7754","0.9093","0.9124","0.4844"
"38147","1943","1969","0.5220","0.7101","0.5783","0.4397"
"38148","1943","1972","0.8139","0.8318","0.7519","0.8462"
"38149","1943","1978","0.9159","0.2861","0.8188","0.4582"
"38150","1943","1980","0.9594","0.9610","0.9341","0.9514"
"38151","1943","1981","0.9758","0.9456","0.9547","0.9841"
"38152","1943","1982","0.7370","0.9222","0.8784","0.9056"
"38153","1943","1984","0.8841","0.9133","0.7041","0.8552"
"38154","1943","1990","0.7894","0.9000","0.6220","0.8567"
"38155","1943","1992","0.4933","0.5742","0.4438","0.7330"
"38156","1943","1993","0.9021","0.9395","0.9533","0.9128"
"38157","1943","1995","0.5579","0.8709","0.6442","0.4188"
"38158","1943","1996","0.8414","0.7287","0.9056","0.8423"
"38159","1943","1998","0.8653","0.7912","0.8674","0.6444"
"38160","1943","1999","0.9827","0.8928","0.9455","0.9798"
"38161","1944","1947","0.7990","0.5291","0.8478","0.6903"
"38162","1944","1951","0.6736","0.8230","0.8640","0.8069"
"38163","1944","1958","0.7949","0.4566","0.4623","0.8108"
"38164","1944","1960","0.9506","0.9414","0.8581","0.8274"
"38165","1944","1961","0.9066","0.8025","0.8863","0.8585"
"38166","1944","1962","0.3459","0.6359","0.8050","0.5772"
"38167","1944","1965","0.3425","0.2962","0.7442","0.4221"
"38168","1944","1967","0.5910","0.7361","0.8495","0.7769"
"38169","1944","1969","0.9818","0.9161","0.9499","0.9672"
"38170","1944","1970","0.7863","0.8204","0.6083","0.8162"
"38171","1944","1971","0.6575","0.5135","0.6533","0.6356"
"38172","1944","1972","0.9505","0.9360","0.7931","0.8643"
"38173","1944","1973","0.7140","0.7701","0.8786","0.8148"
"38174","1944","1976","0.5048","0.6589","0.4768","0.5082"
"38175","1944","1982","0.8020","0.8334","0.8642","0.9665"
"38176","1944","1983","0.9975","0.9830","0.9960","0.9887"
"38177","1944","1989","0.8193","0.6211","0.7713","0.8194"
"38178","1944","1990","0.9532","0.9546","0.9508","0.8907"
"38179","1944","1996","0.5650","0.6012","0.4037","0.5609"
"38180","1944","1999","0.9719","0.9815","0.9487","0.9110"
"38181","1945","1949","0.7693","0.8365","0.9283","0.9288"
"38182","1945","1951","0.6219","0.7814","0.7859","0.8477"
"38183","1945","1953","0.8788","0.7986","0.8240","0.9205"
"38184","1945","1955","0.9102","0.6984","0.7209","0.9033"
"38185","1945","1962","0.7877","0.8342","0.7607","0.7944"
"38186","1945","1966","0.4473","0.4860","0.5225","0.7001"
"38187","1945","1968","0.6918","0.2589","0.9640","0.6998"
"38188","1945","1971","0.8731","0.9353","0.9727","0.8711"
"38189","1945","1973","0.5808","0.8409","0.6735","0.7502"
"38190","1945","1974","0.8567","0.6540","0.9359","0.7112"
"38191","1945","1976","0.9510","0.9478","0.9042","0.8282"
"38192","1945","1979","0.8333","0.9108","0.7132","0.6694"
"38193","1945","1980","0.6588","0.4868","0.4834","0.5998"
"38194","1945","1981","0.4571","0.5519","0.6627","0.5857"
"38195","1945","1983","0.8958","0.6099","0.8877","0.8442"
"38196","1945","1984","0.2887","0.7970","0.4614","0.4675"
"38197","1945","1986","0.5996","0.9273","0.9110","0.8306"
"38198","1945","1987","0.6584","0.9386","0.7336","0.6104"
"38199","1945","1989","0.9204","0.6794","0.6479","0.8072"
"38200","1945","1990","0.9065","0.5564","0.9449","0.6283"
"38201","1945","1992","0.7178","0.7006","0.7146","0.7630"
"38202","1945","1993","0.7638","0.6575","0.7181","0.5130"
"38203","1945","1994","0.7621","0.8590","0.9624","0.8971"
"38204","1945","1997","0.5352","0.7555","0.1779","0.5966"
"38205","1945","2000","0.6747","0.8199","0.8348","0.8250"
"38206","1946","1947","0.8414","0.7938","0.8569","0.9527"
"38207","1946","1953","0.8821","0.8706","0.5717","0.8544"
"38208","1946","1954","0.3803","0.6850","0.5323","0.4848"
"38209","1946","1955","0.7315","0.9664","0.9077","0.9607"
"38210","1946","1957","0.8737","0.9598","0.8845","0.9570"
"38211","1946","1958","0.9064","0.8970","0.9141","0.9883"
"38212","1946","1961","0.4778","0.8302","0.6552","0.4323"
"38213","1946","1962","0.7167","0.7024","0.3158","0.8169"
"38214","1946","1966","0.1571","0.8547","0.5575","0.6772"
"38215","1946","1967","0.8726","0.9553","0.9566","0.9142"
"38216","1946","1969","0.8580","0.7887","0.8629","0.7549"
"38217","1946","1972","0.7385","0.8202","0.6623","0.6423"
"38218","1946","1973","0.8106","0.8696","0.8391","0.6440"
"38219","1946","1977","0.7694","0.8858","0.9577","0.8570"
"38220","1946","1980","0.2886","0.7978","0.5369","0.5872"
"38221","1946","1984","0.8567","0.9831","0.8978","0.9109"
"38222","1946","1985","0.7191","0.8369","0.8449","0.9537"
"38223","1946","1989","0.5973","0.7389","0.6537","0.4554"
"38224","1946","1991","0.7975","0.7899","0.5669","0.7149"
"38225","1946","1995","0.8123","0.8362","0.6238","0.3984"
"38226","1946","1996","0.7840","0.9094","0.7018","0.8024"
"38227","1946","1997","0.4100","0.8223","0.5156","0.5744"
"38228","1946","1998","0.9212","0.7293","0.9009","0.8879"
"38229","1947","1949","0.8660","0.7123","0.5478","0.7293"
"38230","1947","1951","0.8603","0.7751","0.8055","0.4150"
"38231","1947","1954","0.9102","0.4359","0.6678","0.6113"
"38232","1947","1957","0.8214","0.9034","0.9429","0.8603"
"38233","1947","1958","0.6992","0.8943","0.7261","0.8645"
"38234","1947","1959","0.4904","0.5083","0.6960","0.6976"
"38235","1947","1962","0.7352","0.4692","0.4830","0.3200"
"38236","1947","1963","0.9666","0.9668","0.8073","0.8783"
"38237","1947","1965","0.6320","0.7187","0.7899","0.8864"
"38238","1947","1966","0.8393","0.5566","0.5754","0.6548"
"38239","1947","1967","0.8381","0.4956","0.6145","0.7490"
"38240","1947","1968","0.3794","0.5953","0.3263","0.5789"
"38241","1947","1969","0.6322","0.6666","0.6747","0.7903"
"38242","1947","1972","0.9615","0.8599","0.8547","0.9793"
"38243","1947","1973","0.8625","0.7087","0.8011","0.9088"
"38244","1947","1975","0.8798","0.3443","0.8073","0.7546"
"38245","1947","1976","0.8731","0.6338","0.3025","0.8131"
"38246","1947","1981","0.8880","0.9634","0.9628","0.9351"
"38247","1947","1984","0.7203","0.7532","0.7882","0.9376"
"38248","1947","1985","0.9269","0.9475","0.9409","0.8754"
"38249","1947","1989","0.9338","0.9771","0.9856","0.9482"
"38250","1947","1993","0.8261","0.6101","0.9673","0.5551"
"38251","1947","1995","0.7240","0.8621","0.8357","0.9641"
"38252","1947","1996","0.8936","0.8617","0.9166","0.8706"
"38253","1947","1999","0.6334","0.6938","0.6850","0.4338"
"38254","1947","2000","0.4765","0.6381","0.6762","0.7208"
"38255","1948","1949","0.9710","0.7762","0.9698","0.5957"
"38256","1948","1950","0.5704","0.9256","0.8921","0.9404"
"38257","1948","1953","0.7147","0.9592","0.6760","0.9539"
"38258","1948","1954","0.9475","0.9223","0.9005","0.7971"
"38259","1948","1955","0.9560","0.8974","0.9460","0.9797"
"38260","1948","1956","0.6276","0.4886","0.6853","0.7093"
"38261","1948","1959","0.1670","0.6883","0.3162","0.6650"
"38262","1948","1960","0.7670","0.8692","0.7671","0.6579"
"38263","1948","1961","0.5674","0.8475","0.6199","0.8121"
"38264","1948","1965","0.9137","0.9195","0.8713","0.9335"
"38265","1948","1967","0.6101","0.3764","0.3439","0.5062"
"38266","1948","1968","0.8325","0.8864","0.8839","0.9259"
"38267","1948","1970","0.9563","0.8344","0.9516","0.9260"
"38268","1948","1973","0.7514","0.7760","0.6518","0.8682"
"38269","1948","1974","0.9575","0.9060","0.9117","0.8934"
"38270","1948","1975","0.8736","0.8726","0.7284","0.9051"
"38271","1948","1979","0.8489","0.8546","0.5877","0.8585"
"38272","1948","1984","0.9520","0.9875","0.9629","0.9793"
"38273","1948","1985","0.9506","0.9662","0.8719","0.8219"
"38274","1948","1986","0.9361","0.8829","0.9373","0.9447"
"38275","1948","1989","0.7393","0.6833","0.7277","0.7348"
"38276","1948","1992","0.7503","0.7050","0.7805","0.8039"
"38277","1948","1996","0.6031","0.7249","0.7380","0.7403"
"38278","1948","1998","0.8760","0.9575","0.8245","0.9569"
"38279","1948","1999","0.5074","0.6872","0.8220","0.3579"
"38280","1949","1951","0.8620","0.8244","0.9221","0.6671"
"38281","1949","1952","0.6325","0.6689","0.9711","0.5993"
"38282","1949","1954","0.2576","0.4400","0.2537","0.5644"
"38283","1949","1955","0.9576","0.8656","0.8958","0.9116"
"38284","1949","1958","0.8532","0.9327","0.8560","0.7115"
"38285","1949","1959","0.7555","0.7036","0.7565","0.7401"
"38286","1949","1963","0.9563","0.9387","0.9260","0.9460"
"38287","1949","1965","0.8956","0.9517","0.9239","0.9337"
"38288","1949","1968","0.2874","0.3582","0.7609","0.6084"
"38289","1949","1972","0.7432","0.2216","0.5054","0.6197"
"38290","1949","1974","0.8153","0.6955","0.5627","0.8678"
"38291","1949","1975","0.8054","0.9185","0.9020","0.8317"
"38292","1949","1979","0.9177","0.9670","0.9238","0.9180"
"38293","1949","1980","0.9433","0.7658","0.6357","0.8016"
"38294","1949","1981","0.5207","0.5952","0.6706","0.8703"
"38295","1949","1984","0.9496","0.8628","0.9165","0.9260"
"38296","1949","1985","0.9669","0.8258","0.8735","0.8004"
"38297","1949","1987","0.7119","0.7602","0.9411","0.7648"
"38298","1949","1989","0.7350","0.8784","0.9420","0.9693"
"38299","1949","1991","0.8293","0.8235","0.7039","0.9442"
"38300","1949","1993","0.5579","0.9095","0.9484","0.7636"
"38301","1949","1994","0.5224","0.8367","0.5921","0.9114"
"38302","1949","1995","0.7474","0.5059","0.7613","0.4823"
"38303","1949","1996","0.5747","0.4521","0.5088","0.6526"
"38304","1949","1997","0.9224","0.9179","0.8110","0.6806"
"38305","1949","1998","0.3838","0.5537","0.3745","0.3636"
