"geneA","geneB","iRef","GEO","GO","pathW"
"20132","1380","1581","0.7837","0.8439","0.7040","0.8190"
"20133","1380","1705","0.9352","0.8055","0.6031","0.8883"
"20134","1380","1896","0.9345","0.5737","0.7919","0.8656"
"20135","1380","1971","0.8999","0.8609","0.8019","0.8584"
"20136","1380","1993","0.9206","0.8522","0.6902","0.9364"
"20137","1381","1395","0.7134","0.2258","0.9137","0.7570"
"20138","1381","1402","0.7893","0.8623","0.8275","0.4653"
"20139","1381","1407","0.2476","0.7393","0.7788","0.7977"
"20140","1381","1409","0.8739","0.8806","0.7928","0.9073"
"20141","1381","1416","0.8776","0.9398","0.5626","0.5160"
"20142","1381","1638","0.8562","0.9271","0.8407","0.8183"
"20143","1381","1876","0.6471","0.9599","0.8845","0.4346"
"20144","1381","1901","0.9003","0.8081","0.8602","0.9099"
"20145","1382","1400","0.7713","0.8678","0.6376","0.3432"
"20146","1382","1403","0.9115","0.8203","0.9330","0.9168"
"20147","1382","1406","0.6272","0.9169","0.9083","0.9596"
"20148","1382","1464","0.8937","0.9494","0.9379","0.9121"
"20149","1382","1542","0.6625","0.7289","0.8868","0.7509"
"20150","1382","1639","0.8604","0.7872","0.8912","0.6544"
"20151","1382","1646","0.9457","0.7083","0.8840","0.9862"
"20152","1382","1748","0.6444","0.6669","0.6618","0.7134"
"20153","1382","1758","0.7767","0.9051","0.8830","0.6057"
"20154","1382","1873","0.9478","0.9229","0.8510","0.8483"
"20155","1382","1890","0.8806","0.9357","0.7313","0.7644"
"20156","1382","1986","0.8234","0.9502","0.5178","0.8934"
"20157","1383","1384","0.4992","0.3336","0.8682","0.4915"
"20158","1383","1388","0.9561","0.8204","0.9385","0.8050"
"20159","1383","1392","0.3026","0.7620","0.7488","0.8990"
"20160","1383","1395","0.3724","0.4187","0.3878","0.4534"
"20161","1383","1404","0.6757","0.9530","0.7195","0.7454"
"20162","1383","1412","0.7416","0.3771","0.7146","0.8069"
"20163","1383","1571","0.8704","0.8517","0.9185","0.6747"
"20164","1383","1612","0.9794","0.9810","0.9103","0.9933"
"20165","1383","1742","0.8778","0.8038","0.6289","0.7355"
"20166","1383","1799","0.7085","0.7357","0.8578","0.7439"
"20167","1383","1877","0.8030","0.8006","0.7154","0.9387"
"20168","1383","1944","0.8721","0.9752","0.8407","0.8980"
"20169","1383","1945","0.7163","0.9277","0.9340","0.9263"
"20170","1384","1386","0.7876","0.6194","0.9457","0.9042"
"20171","1384","1387","0.9224","0.8926","0.8111","0.8266"
"20172","1384","1388","0.7667","0.1881","0.8695","0.7370"
"20173","1384","1394","0.5567","0.5862","0.6520","0.6463"
"20174","1384","1405","0.3479","0.5268","0.8464","0.6476"
"20175","1384","1410","0.8731","0.9434","0.9880","0.9224"
"20176","1384","1412","0.8771","0.8381","0.8654","0.8057"
"20177","1384","1415","0.7909","0.9023","0.9497","0.7680"
"20178","1384","1416","0.6437","0.5164","0.6367","0.5395"
"20179","1384","1418","0.6829","0.7780","0.5820","0.5986"
"20180","1384","1540","0.9635","0.9831","0.6150","0.5677"
"20181","1384","1553","0.7926","0.9101","0.8082","0.8447"
"20182","1384","1633","0.5208","0.6048","0.8587","0.8431"
"20183","1384","1773","0.8972","0.7907","0.8508","0.7974"
"20184","1384","1977","0.8188","0.4763","0.2790","0.3191"
"20185","1385","1399","0.5559","0.8068","0.8522","0.5801"
"20186","1385","1417","0.3305","0.5252","0.6383","0.6560"
"20187","1385","1496","0.9600","0.8642","0.5793","0.9214"
"20188","1385","1630","0.8670","0.8191","0.8965","0.7185"
"20189","1385","1640","0.5343","0.8597","0.7820","0.4110"
"20190","1385","1843","0.8532","0.8878","0.9270","0.6722"
"20191","1385","1893","0.7986","0.9538","0.8309","0.8457"
"20192","1385","1910","0.7463","0.9586","0.8870","0.9441"
"20193","1386","1393","0.4458","0.4044","0.5939","0.3843"
"20194","1386","1399","0.3327","0.9148","0.8361","0.9404"
"20195","1386","1402","0.7830","0.8099","0.7756","0.8693"
"20196","1386","1406","0.6480","0.7745","0.8193","0.8423"
"20197","1386","1407","0.9089","0.7829","0.8184","0.8405"
"20198","1386","1412","0.8837","0.7869","0.6380","0.7861"
"20199","1386","1592","0.7694","0.9540","0.9089","0.8105"
"20200","1386","1877","0.8997","0.7549","0.8281","0.8489"
"20201","1386","1895","0.5501","0.3291","0.5045","0.2078"
"20202","1386","1971","0.6578","0.7024","0.8198","0.8118"
"20203","1387","1389","0.9214","0.8993","0.8886","0.8155"
"20204","1387","1390","0.9096","0.9357","0.9234","0.8982"
"20205","1387","1392","0.7835","0.8613","0.8299","0.8775"
"20206","1387","1395","0.8159","0.7259","0.9472","0.8968"
"20207","1387","1396","0.5693","0.3932","0.8193","0.6036"
"20208","1387","1401","0.9105","0.5909","0.9173","0.9137"
"20209","1387","1403","0.4792","0.4706","0.9104","0.6153"
"20210","1387","1412","0.7449","0.8059","0.6746","0.8583"
"20211","1387","1415","0.6683","0.5462","0.8140","0.7958"
"20212","1387","1429","0.7539","0.7078","0.7874","0.8564"
"20213","1387","1438","0.8058","0.7855","0.8930","0.5986"
"20214","1387","1593","0.9302","0.9552","0.7245","0.9919"
"20215","1387","1638","0.6717","0.8540","0.8645","0.9036"
"20216","1387","1700","0.8231","0.4095","0.4953","0.9226"
"20217","1387","1731","0.6889","0.8784","0.5847","0.9018"
"20218","1387","1748","0.9591","0.8715","0.8081","0.5640"
"20219","1387","1765","0.8553","0.9281","0.9312","0.8988"
"20220","1387","1875","0.4678","0.8306","0.8643","0.6836"
"20221","1387","1913","0.7418","0.8016","0.8972","0.2541"
"20222","1387","1950","0.6539","0.9256","0.5894","0.5683"
"20223","1388","1417","0.6625","0.4184","0.7755","0.6351"
"20224","1388","1543","0.5732","0.8117","0.3683","0.6638"
"20225","1388","1552","0.4617","0.6380","0.1899","0.1519"
"20226","1388","1649","0.7206","0.5010","0.8628","0.6183"
"20227","1388","1922","0.6664","0.4062","0.7566","0.9530"
"20228","1388","1940","0.8394","0.8217","0.9209","0.6079"
"20229","1389","1411","0.7703","0.8723","0.9018","0.5856"
"20230","1389","1412","0.8460","0.9010","0.7606","0.7485"
"20231","1389","1414","0.8517","0.9003","0.9219","0.9303"
"20232","1389","1418","0.7833","0.8845","0.6737","0.7705"
"20233","1389","1419","0.6218","0.5487","0.3403","0.3330"
"20234","1389","1687","0.8386","0.8900","0.9000","0.7583"
"20235","1389","1695","0.9501","0.8373","0.9224","0.9673"
"20236","1389","1845","0.7904","0.8254","0.7783","0.8639"
"20237","1389","1858","0.9584","0.6040","0.9595","0.9285"
"20238","1390","1394","0.8870","0.9595","0.6162","0.6666"
"20239","1390","1468","0.7335","0.9761","0.6670","0.7488"
"20240","1390","1550","0.7815","0.9174","0.8061","0.8243"
"20241","1390","1614","0.8784","0.8341","0.9788","0.9720"
"20242","1390","1670","0.8089","0.9495","0.8369","0.9440"
"20243","1390","1761","0.4514","0.6023","0.2533","0.5824"
"20244","1390","1827","0.4404","0.2862","0.6495","0.6700"
"20245","1390","1849","0.9185","0.9614","0.7892","0.9554"
"20246","1390","1935","0.9752","0.8604","0.7218","0.8535"
"20247","1391","1394","0.8483","0.9367","0.9777","0.9883"
"20248","1391","1396","0.9598","0.9176","0.9076","0.8216"
"20249","1391","1405","0.7991","0.4738","0.5445","0.4990"
"20250","1391","1533","0.8966","0.8903","0.8906","0.7051"
"20251","1391","1600","0.6228","0.5420","0.8120","0.7794"
"20252","1391","1675","0.9244","0.7889","0.4723","0.9079"
"20253","1391","1948","0.9524","0.9535","0.7858","0.8768"
"20254","1392","1408","0.9556","0.8727","0.5326","0.9394"
"20255","1392","1477","0.9366","0.9597","0.8109","0.8829"
"20256","1392","1562","0.5798","0.7131","0.3634","0.6902"
"20257","1393","1395","0.8858","0.7545","0.8896","0.6833"
"20258","1393","1432","0.6577","0.7645","0.6512","0.9817"
"20259","1393","1522","0.8706","0.8009","0.6386","0.6541"
"20260","1393","1562","0.8965","0.9142","0.9452","0.9778"
"20261","1393","1881","0.6844","0.7174","0.5042","0.8721"
"20262","1393","1938","0.9441","0.9430","0.8761","0.9637"
"20263","1394","1396","0.7807","0.9750","0.8353","0.9363"
"20264","1394","1399","0.9449","0.8677","0.8999","0.5166"
"20265","1394","1407","0.9293","0.8979","0.9180","0.9348"
"20266","1394","1443","0.8768","0.9610","0.9392","0.8516"
"20267","1394","1473","0.7900","0.9549","0.9672","0.9060"
"20268","1394","1511","0.6169","0.8536","0.7475","0.6090"
"20269","1394","1529","0.8089","0.4461","0.9309","0.8934"
"20270","1394","1761","0.4282","0.8570","0.8837","0.6995"
"20271","1394","1787","0.6522","0.8761","0.9164","0.6694"
"20272","1394","1818","0.8443","0.6842","0.8435","0.6780"
"20273","1394","1825","0.8182","0.9599","0.8053","0.9423"
"20274","1395","1396","0.8177","0.8641","0.2188","0.7665"
"20275","1395","1405","0.9165","0.7584","0.9295","0.7594"
"20276","1395","1407","0.7503","0.9633","0.7542","0.8755"
"20277","1395","1712","0.8684","0.8758","0.7295","0.8672"
"20278","1395","1896","0.6035","0.5624","0.4644","0.1797"
"20279","1396","1398","0.7597","0.5418","0.7000","0.8834"
"20280","1396","1410","0.8321","0.8965","0.9267","0.9107"
"20281","1396","1712","0.9177","0.7566","0.7341","0.9678"
"20282","1396","1855","0.7268","0.3900","0.4853","0.4935"
"20283","1396","1894","0.6379","0.6416","0.4278","0.7467"
"20284","1396","1963","0.8110","0.9254","0.8370","0.8583"
"20285","1396","1969","0.8652","0.8710","0.8942","0.4284"
"20286","1397","1658","0.9253","0.9596","0.9309","0.8087"
"20287","1397","1720","0.9443","0.7642","0.9328","0.9797"
"20288","1397","1781","0.9489","0.9148","0.8653","0.7313"
"20289","1398","1399","0.8185","0.3514","0.5167","0.7407"
"20290","1398","1404","0.9473","0.9556","0.8825","0.9742"
"20291","1398","1405","0.5734","0.8778","0.8972","0.9332"
"20292","1398","1410","0.9481","0.9432","0.8445","0.9339"
"20293","1398","1415","0.8598","0.8693","0.9404","0.9429"
"20294","1398","1496","0.9426","0.8804","0.9434","0.9696"
"20295","1398","1798","0.3886","0.7093","0.4915","0.8225"
"20296","1398","1799","0.1933","0.2800","0.5461","0.8212"
"20297","1398","1908","0.8074","0.7119","0.8463","0.8869"
"20298","1398","1917","0.8928","0.8547","0.7151","0.7275"
"20299","1398","1935","0.8840","0.6784","0.8099","0.8039"
"20300","1398","1945","0.6687","0.5712","0.4337","0.7545"
"20301","1399","1404","0.9817","0.7614","0.9742","0.9302"
"20302","1399","1412","0.9355","0.9715","0.8935","0.8889"
"20303","1399","1502","0.5892","0.4652","0.6844","0.5781"
"20304","1399","1518","0.4296","0.5728","0.6231","0.6456"
"20305","1399","1549","0.7627","0.5960","0.8013","0.8486"
"20306","1399","1616","0.9656","0.6547","0.8497","0.8157"
"20307","1399","1656","0.7573","0.5923","0.7689","0.6430"
"20308","1399","1706","0.3586","0.6793","0.1804","0.6540"
"20309","1399","1748","0.5427","0.4985","0.6964","0.3467"
"20310","1399","1857","0.7640","0.7888","0.8177","0.6901"
"20311","1400","1403","0.9024","0.9534","0.9382","0.9645"
"20312","1400","1405","0.4690","0.3306","0.2393","0.8519"
"20313","1400","1407","0.9381","0.6735","0.7526","0.9183"
"20314","1400","1491","0.8864","0.8995","0.7194","0.9278"
"20315","1400","1694","0.9178","0.8775","0.7401","0.6845"
"20316","1400","1779","0.3580","0.6558","0.2506","0.2876"
"20317","1400","1878","0.3575","0.4221","0.3494","0.5683"
"20318","1400","1948","0.9689","0.9153","0.9427","0.9067"
"20319","1401","1408","0.9132","0.9013","0.9414","0.9519"
"20320","1401","1419","0.9420","0.6848","0.8578","0.9025"
"20321","1401","1660","0.2068","0.2552","0.3644","0.3734"
"20322","1401","1743","0.7349","0.8729","0.6932","0.7872"
"20323","1401","1880","0.7977","0.8490","0.8244","0.7174"
"20324","1402","1406","0.7175","0.8001","0.7276","0.6388"
"20325","1402","1466","0.9552","0.7672","0.9741","0.9827"
"20326","1402","1499","0.3240","0.5575","0.2948","0.1844"
"20327","1402","1583","0.5422","0.7516","0.9354","0.8813"
"20328","1402","1691","0.7439","0.6073","0.8636","0.8380"
"20329","1402","1788","0.9321","0.7821","0.7860","0.7945"
"20330","1402","1819","0.8475","0.3972","0.6305","0.7236"
"20331","1402","1898","0.4464","0.7002","0.6569","0.7795"
"20332","1402","1907","0.4587","0.8553","0.8887","0.8557"
"20333","1402","1949","0.6394","0.8651","0.8908","0.5864"
"20334","1403","1406","0.5882","0.8845","0.8171","0.7378"
"20335","1403","1413","0.6616","0.7852","0.8997","0.2892"
"20336","1403","1574","0.9565","0.7691","0.8812","0.8538"
"20337","1403","1629","0.9023","0.8207","0.9486","0.8907"
"20338","1403","1734","0.8777","0.6231","0.7082","0.4599"
"20339","1403","1831","0.6853","0.8388","0.5608","0.7117"
"20340","1403","1855","0.8833","0.7138","0.7910","0.8574"
"20341","1403","1869","0.9453","0.9668","0.6948","0.8009"
"20342","1403","1984","0.4829","0.7968","0.8212","0.9100"
"20343","1404","1498","0.7870","0.8251","0.7240","0.3725"
"20344","1404","1538","0.8834","0.7855","0.7657","0.7681"
"20345","1404","1577","0.7638","0.8450","0.6551","0.7719"
"20346","1404","1599","0.7925","0.9188","0.8587","0.9335"
"20347","1404","1685","0.9225","0.9318","0.8243","0.9152"
"20348","1404","1693","0.4572","0.5678","0.2565","0.8514"
"20349","1404","1706","0.6267","0.7131","0.8658","0.6884"
"20350","1404","1745","0.9043","0.7945","0.9530","0.9501"
"20351","1404","1777","0.6204","0.8779","0.8772","0.7923"
"20352","1404","1974","0.8650","0.4615","0.7488","0.1205"
"20353","1405","1478","0.8609","0.5879","0.5879","0.5499"
"20354","1405","1511","0.8891","0.9190","0.9105","0.8861"
"20355","1405","1876","0.8702","0.9242","0.7090","0.5688"
"20356","1405","1995","0.8804","0.8896","0.4223","0.8071"
"20357","1406","1437","0.8591","0.8549","0.8966","0.7435"
"20358","1406","1514","0.7126","0.4470","0.8485","0.7228"
"20359","1406","1588","0.4638","0.7998","0.7474","0.5549"
"20360","1406","1604","0.8276","0.4401","0.3220","0.8065"
"20361","1406","1673","0.5108","0.5743","0.6668","0.7577"
"20362","1407","1419","0.6664","0.6368","0.3021","0.7749"
"20363","1407","1949","0.8687","0.7944","0.7046","0.7757"
"20364","1408","1410","0.6806","0.8101","0.7664","0.7536"
"20365","1408","1453","0.5343","0.3927","0.6522","0.8410"
"20366","1408","1467","0.7456","0.9434","0.6865","0.7821"
"20367","1408","1468","0.7573","0.8773","0.9284","0.5847"
"20368","1408","1825","0.9110","0.9211","0.9385","0.9720"
"20369","1408","1904","0.8337","0.7163","0.5337","0.5167"
"20370","1409","1416","0.8077","0.8983","0.6080","0.6099"
"20371","1409","1418","0.7156","0.7360","0.8456","0.8042"
"20372","1409","1424","0.7465","0.3151","0.3929","0.8167"
"20373","1409","1629","0.9265","0.8635","0.8536","0.8255"
"20374","1409","1822","0.9908","0.8219","0.9788","0.9238"
"20375","1410","1411","0.3804","0.3297","0.5694","0.5829"
"20376","1410","1532","0.8399","0.7047","0.9120","0.8569"
"20377","1410","1620","0.6252","0.8030","0.6133","0.6714"
"20378","1410","1988","0.7324","0.7368","0.8514","0.6327"
"20379","1411","1415","0.3423","0.8459","0.4745","0.6909"
"20380","1411","1427","0.9197","0.8732","0.7043","0.7064"
"20381","1411","1545","0.8745","0.7279","0.7137","0.7288"
"20382","1411","1772","0.7904","0.3583","0.9098","0.8900"
"20383","1411","1840","0.9204","0.9009","0.7533","0.8120"
"20384","1411","1920","0.9136","0.7886","0.9603","0.8015"
"20385","1411","1980","0.8458","0.6752","0.9468","0.7727"
"20386","1412","1414","0.9471","0.2925","0.9455","0.7882"
"20387","1412","1526","0.6229","0.7631","0.9290","0.8449"
"20388","1412","1544","0.6384","0.8759","0.9021","0.8511"
"20389","1412","1667","0.8727","0.8685","0.8543","0.6809"
"20390","1412","1668","0.9128","0.9107","0.6739","0.7673"
"20391","1413","1419","0.8578","0.8256","0.9222","0.8598"
"20392","1413","1421","0.9880","0.9346","0.9659","0.9287"
"20393","1414","1421","0.5055","0.9211","0.5603","0.6573"
"20394","1414","1535","0.3317","0.5916","0.8031","0.5442"
"20395","1415","1551","0.5611","0.5036","0.4311","0.4178"
"20396","1415","1634","0.9058","0.8682","0.9500","0.9374"
"20397","1415","1712","0.6306","0.5045","0.6779","0.6256"
"20398","1415","1788","0.6571","0.5993","0.3312","0.6156"
"20399","1415","1924","0.8224","0.6728","0.4428","0.4804"
"20400","1415","1954","0.7805","0.7478","0.7676","0.7612"
"20401","1415","1991","0.9426","0.9533","0.7243","0.9579"
"20402","1416","1447","0.7796","0.4502","0.5948","0.7967"
"20403","1416","1520","0.9213","0.6635","0.5178","0.5951"
"20404","1416","1584","0.6983","0.9148","0.8691","0.8823"
"20405","1416","1607","0.5569","0.9184","0.9632","0.4965"
"20406","1416","1727","0.8486","0.9127","0.8409","0.8218"
"20407","1416","1741","0.8189","0.8627","0.6492","0.8467"
"20408","1416","1762","0.6932","0.6516","0.7378","0.5765"
"20409","1416","1835","0.5840","0.7961","0.8614","0.8666"
"20410","1416","1842","0.9221","0.8815","0.9171","0.9055"
"20411","1416","1989","0.8584","0.7659","0.8263","0.8889"
"20412","1417","1419","0.9509","0.6841","0.8515","0.8402"
"20413","1417","1455","0.8889","0.8148","0.9171","0.9727"
"20414","1417","1525","0.7481","0.9211","0.8854","0.7776"
"20415","1417","1655","0.4027","0.9598","0.8613","0.8919"
"20416","1417","1767","0.2745","0.5833","0.2545","0.5543"
"20417","1417","1794","0.9696","0.7050","0.9202","0.8596"
"20418","1418","1620","0.8003","0.5259","0.7685","0.6149"
"20419","1419","1492","0.7117","0.7886","0.7361","0.7629"
"20420","1419","1663","0.9159","0.7562","0.8497","0.8676"
"20421","1419","1829","0.5077","0.4497","0.6479","0.5646"
"20422","1420","1438","0.5448","0.5498","0.5853","0.9201"
"20423","1420","1441","0.7164","0.6375","0.7099","0.7589"
"20424","1420","1455","0.5692","0.2292","0.2870","0.8072"
"20425","1420","1458","0.7459","0.8559","0.7584","0.7534"
"20426","1420","1474","0.9538","0.8900","0.7952","0.8110"
"20427","1420","1475","0.7888","0.6553","0.8551","0.5778"
"20428","1420","1477","0.7510","0.5118","0.3303","0.2660"
"20429","1420","1478","0.8003","0.7255","0.9010","0.8291"
"20430","1420","1519","0.6423","0.4654","0.6475","0.5853"
"20431","1420","1531","0.8795","0.9208","0.6428","0.9035"
"20432","1420","1564","0.9537","0.9472","0.8023","0.9490"
"20433","1420","1624","0.8317","0.7749","0.9270","0.6343"
"20434","1420","1697","0.6733","0.6993","0.9747","0.8369"
"20435","1420","1790","0.5539","0.7736","0.6806","0.8574"
"20436","1420","1846","0.8602","0.5035","0.6885","0.3885"
"20437","1420","1867","0.5211","0.4790","0.5430","0.8730"
"20438","1420","1973","0.7714","0.8489","0.9070","0.8533"
"20439","1421","1433","0.8949","0.9286","0.6381","0.7093"
"20440","1421","1436","0.7671","0.8500","0.7041","0.9627"
"20441","1421","1457","0.9251","0.8506","0.9862","0.7921"
"20442","1421","1460","0.8131","0.3490","0.6669","0.8464"
"20443","1421","1461","0.9833","0.8555","0.9428","0.9401"
"20444","1421","1462","0.7393","0.8358","0.6462","0.4834"
"20445","1421","1466","0.9696","0.9472","0.9812","0.9457"
"20446","1421","1474","0.8857","0.3583","0.4205","0.8914"
"20447","1421","1476","0.8500","0.9596","0.9840","0.9826"
"20448","1421","1482","0.9215","0.9019","0.9420","0.8985"
"20449","1421","1502","0.9163","0.8585","0.9763","0.8762"
"20450","1422","1439","0.8836","0.8316","0.9255","0.8872"
"20451","1422","1458","0.8960","0.9097","0.8361","0.8568"
"20452","1422","1470","0.7229","0.6150","0.7298","0.8286"
"20453","1422","1471","0.8889","0.8730","0.7683","0.6631"
"20454","1422","1485","0.9801","0.9442","0.9455","0.9749"
"20455","1422","1488","0.9530","0.7687","0.4725","0.5750"
"20456","1422","1491","0.9599","0.9108","0.5773","0.8790"
"20457","1422","1494","0.7703","0.7976","0.7472","0.8349"
"20458","1422","1974","0.9555","0.9600","0.9266","0.9531"
"20459","1423","1431","0.8800","0.7200","0.7964","0.8559"
"20460","1423","1441","0.9360","0.8691","0.9221","0.8195"
"20461","1423","1449","0.6116","0.8760","0.6289","0.5595"
"20462","1423","1452","0.7721","0.8752","0.8924","0.7624"
"20463","1423","1453","0.5507","0.8656","0.8568","0.6900"
"20464","1423","1489","0.9627","0.8336","0.9635","0.9533"
"20465","1423","1498","0.8404","0.7479","0.8453","0.6661"
"20466","1423","1502","0.6069","0.8723","0.9168","0.8792"
"20467","1423","1619","0.4301","0.7114","0.7989","0.7898"
"20468","1423","1657","0.8441","0.9180","0.9048","0.9193"
"20469","1423","1682","0.7098","0.6678","0.8119","0.7963"
"20470","1423","1691","0.8318","0.6288","0.8783","0.8632"
"20471","1423","1734","0.7325","0.8630","0.7870","0.6542"
"20472","1423","1774","0.6061","0.8358","0.8193","0.7310"
"20473","1423","1831","0.8196","0.9413","0.9103","0.8851"
"20474","1423","1878","0.1574","0.5447","0.1352","0.2413"
"20475","1424","1425","0.8191","0.5594","0.4739","0.7846"
"20476","1424","1427","0.8148","0.7980","0.8067","0.6636"
"20477","1424","1432","0.4570","0.6769","0.5334","0.6030"
"20478","1424","1440","0.9619","0.9488","0.9349","0.8910"
"20479","1424","1451","0.4766","0.5504","0.8694","0.6236"
"20480","1424","1475","0.3727","0.8936","0.4586","0.8950"
"20481","1424","1476","0.4993","0.7354","0.6676","0.7909"
"20482","1424","1572","0.6688","0.7749","0.7789","0.4782"
"20483","1424","1759","0.9057","0.6769","0.6373","0.5885"
"20484","1424","1854","0.9269","0.8464","0.8199","0.9494"
"20485","1424","1900","0.4860","0.8281","0.8215","0.8263"
"20486","1424","1910","0.4270","0.2780","0.4983","0.3857"
"20487","1425","1448","0.9174","0.8728","0.9140","0.9725"
"20488","1425","1462","0.5963","0.1935","0.7418","0.5117"
"20489","1425","1473","0.6056","0.8529","0.8866","0.5771"
"20490","1425","1478","0.9842","0.6668","0.9478","0.9180"
"20491","1425","1484","0.7525","0.7849","0.8188","0.7823"
"20492","1425","1485","0.9041","0.7732","0.7419","0.9117"
"20493","1425","1631","0.6163","0.8908","0.7118","0.5686"
"20494","1425","1779","0.9375","0.8595","0.5318","0.8374"
"20495","1425","1789","0.3386","0.7927","0.8996","0.8551"
"20496","1425","1868","0.7382","0.7952","0.9226","0.5100"
"20497","1425","1991","0.2429","0.5709","0.5309","0.2345"
"20498","1426","1427","0.9292","0.9159","0.8996","0.7855"
"20499","1426","1443","0.8421","0.4346","0.6209","0.2793"
"20500","1426","1453","0.9718","0.7356","0.8258","0.7426"
"20501","1426","1465","0.8982","0.9439","0.9627","0.9810"
"20502","1426","1469","0.8956","0.4199","0.7025","0.6307"
"20503","1426","1477","0.5143","0.5441","0.4565","0.3210"
"20504","1426","1495","0.6920","0.8473","0.6964","0.8388"
"20505","1426","1965","0.8454","0.9458","0.8976","0.8244"
"20506","1427","1445","0.9356","0.8837","0.8042","0.8158"
"20507","1427","1447","0.9076","0.8145","0.6649","0.9402"
"20508","1427","1455","0.7672","0.9061","0.8321","0.9168"
"20509","1427","1469","0.6140","0.7641","0.6639","0.5593"
"20510","1427","1479","0.7805","0.7538","0.9044","0.4930"
"20511","1427","1488","0.8401","0.7804","0.8012","0.6467"
"20512","1427","1570","0.6179","0.8938","0.4256","0.4399"
"20513","1427","1652","0.5988","0.8508","0.9555","0.9433"
"20514","1427","1721","0.8777","0.9776","0.9019","0.8154"
"20515","1427","1932","0.7187","0.5193","0.4630","0.9308"
"20516","1428","1429","0.7280","0.8110","0.9028","0.9345"
"20517","1428","1432","0.8261","0.9100","0.7641","0.9822"
"20518","1428","1442","0.9124","0.8731","0.8768","0.7485"
"20519","1428","1448","0.8927","0.7716","0.8956","0.8780"
"20520","1428","1461","0.6497","0.6631","0.6563","0.7289"
"20521","1428","1465","0.8671","0.9490","0.9490","0.8145"
"20522","1428","1477","0.6613","0.8309","0.9496","0.7308"
"20523","1428","1478","0.8870","0.7694","0.8231","0.6436"
"20524","1428","1491","0.9290","0.8853","0.9390","0.9570"
"20525","1428","1493","0.5490","0.5095","0.4137","0.7052"
"20526","1428","1499","0.8021","0.5662","0.6416","0.5558"
"20527","1428","1551","0.7749","0.6719","0.8438","0.8036"
"20528","1428","1647","0.7111","0.9227","0.6199","0.3560"
"20529","1428","1653","0.8601","0.9362","0.8422","0.9465"
"20530","1428","1666","0.5451","0.4789","0.4037","0.1789"
"20531","1428","1724","0.8790","0.6550","0.6686","0.5514"
"20532","1428","1762","0.6111","0.7729","0.7605","0.6969"
"20533","1429","1448","0.8489","0.9542","0.6825","0.7154"
"20534","1429","1453","0.7359","0.4083","0.8738","0.8575"
"20535","1429","1459","0.9584","0.7944","0.8208","0.8886"
"20536","1429","1464","0.6943","0.8898","0.7093","0.6967"
"20537","1429","1479","0.5336","0.9457","0.8948","0.9564"
"20538","1429","1484","0.7339","0.6423","0.4903","0.3736"
"20539","1429","1491","0.6596","0.7839","0.7136","0.6808"
"20540","1429","1502","0.8010","0.8653","0.8784","0.6913"
"20541","1429","1602","0.8872","0.8725","0.9110","0.8951"
"20542","1429","1880","0.7699","0.3054","0.7975","0.5849"
"20543","1429","1936","0.7646","0.8850","0.6561","0.6545"
"20544","1429","1988","0.5251","0.9170","0.8527","0.6753"
"20545","1430","1439","0.8616","0.7351","0.9134","0.6749"
"20546","1430","1442","0.8922","0.9626","0.8799","0.6723"
"20547","1430","1451","0.6190","0.5951","0.8643","0.5359"
"20548","1430","1465","0.9306","0.9314","0.8471","0.8605"
"20549","1430","1466","0.8120","0.8052","0.7560","0.7884"
"20550","1430","1501","0.9109","0.8361","0.8750","0.9393"
"20551","1430","1570","0.7848","0.6747","0.6601","0.4339"
"20552","1430","1770","0.5038","0.7605","0.8190","0.8312"
"20553","1430","1806","0.9619","0.9832","0.8998","0.9357"
"20554","1431","1458","0.9196","0.7509","0.7628","0.9437"
"20555","1431","1475","0.9316","0.6823","0.7240","0.6464"
"20556","1431","1553","0.9162","0.9528","0.9524","0.9759"
"20557","1431","1652","0.5347","0.6734","0.5080","0.7433"
"20558","1431","1733","0.6253","0.4148","0.5788","0.8362"
"20559","1431","1939","0.8914","0.8689","0.9720","0.9838"
"20560","1432","1453","0.7362","0.8651","0.7655","0.6767"
"20561","1432","1461","0.8015","0.3991","0.7139","0.6965"
"20562","1432","1477","0.9481","0.8107","0.9772","0.9682"
"20563","1432","1479","0.9744","0.9164","0.8324","0.9852"
"20564","1432","1485","0.9318","0.6240","0.8256","0.9235"
"20565","1432","1491","0.8874","0.8330","0.7728","0.5084"
"20566","1432","1500","0.7974","0.8549","0.5628","0.8885"
"20567","1432","1502","0.5706","0.6790","0.4962","0.3417"
"20568","1432","1534","0.5819","0.8927","0.7651","0.7454"
"20569","1432","1536","0.7961","0.7365","0.6150","0.6451"
"20570","1432","1594","0.8064","0.8288","0.4188","0.8410"
"20571","1432","1653","0.7597","0.9482","0.8639","0.8782"
"20572","1432","1670","0.8973","0.8360","0.7673","0.9145"
"20573","1432","1677","0.7939","0.9762","0.9752","0.9417"
"20574","1432","1695","0.6905","0.9734","0.7560","0.9601"
"20575","1432","1733","0.4795","0.9114","0.6178","0.9350"
"20576","1432","1800","0.6692","0.8701","0.8492","0.6123"
"20577","1432","1825","0.8450","0.6108","0.7607","0.8806"
"20578","1432","1882","0.9026","0.9263","0.9484","0.8291"
"20579","1433","1439","0.9120","0.8075","0.7256","0.7985"
"20580","1433","1440","0.9705","0.9387","0.9182","0.9695"
"20581","1433","1457","0.8456","0.5647","0.9131","0.6180"
