"V1","V2","V3","V4","V5","V6","V7","V8"
"34415",1778,1819,0,0.71107,0.82547,0,31,31
"34416",1778,1820,0.79393,0.86043,0.91273,0.92734,31,31
"34417",1778,1821,0.66646,0.87939,0.82221,0.538,31,31
"34418",1778,1825,0,0.63217,0.62336,0.80749,31,31
"34419",1778,1828,0,0,0.63998,0.54869,31,31
"34420",1778,1830,0.81744,0.83299,0.81054,0.789,31,31
"34421",1778,1832,0.82386,0.78119,0.71816,0.66654,31,31
"34422",1778,1833,0.83043,0.94259,0.88424,0.94217,31,31
"34423",1778,1835,0.80661,0,0.57454,0.85942,31,31
"34424",1778,1846,0.81632,0.51459,0,0,31,31
"34425",1778,1847,0.9195,0.88092,0.95908,0.79718,31,31
"34426",1778,1851,0.92954,0.60162,0.66767,0,31,31
"34427",1778,1852,0.90753,0.84428,0.78481,0.80942,31,31
"34428",1778,1854,0.74407,0,0,0,31,31
"34429",1778,1856,0.77127,0.92051,0.88729,0.9816,31,31
"34430",1778,1858,0.87211,0.69836,0.95289,0.7887,31,31
"34431",1778,1860,0.86603,0.7043,0.8869,0.8204,31,31
"34432",1778,1865,0.79374,0.94229,0.91968,0.90424,31,31
"34433",1778,1866,0.64237,0.63847,0.61039,0.57258,31,31
"34434",1778,1870,0.73856,0.80274,0.72235,0.92437,31,31
"34435",1778,1874,0.90972,0.81396,0.94686,0.77176,31,31
"34436",1778,1878,0.80545,0.93977,0.92528,0.94606,31,31
"34437",1778,1882,0.87121,0.74407,0.79532,0.59198,31,31
"34438",1778,1884,0.83766,0.53236,0.90456,0,31,31
"34439",1778,1973,0.91832,0.95683,0.97184,0.9666,31,32
"34440",1779,1780,0,0.83613,0.9125,0.55826,31,31
"34441",1779,1781,0.64246,0.92314,0.6856,0.54544,31,31
"34442",1779,1782,0.68535,0.89014,0.82091,0.74551,31,31
"34443",1779,1784,0.81747,0.84481,0.53315,0.86604,31,31
"34444",1779,1785,0,0,0,0.60887,31,31
"34445",1779,1787,0.7965,0.85941,0.87298,0.86999,31,31
"34446",1779,1788,0.5928,0,0.66681,0.52915,31,31
"34447",1779,1790,0.88787,0.85313,0.84722,0.81033,31,31
"34448",1779,1791,0.67246,0.74225,0.94833,0.83322,31,31
"34449",1779,1794,0.7944,0.86624,0.91984,0.82618,31,31
"34450",1779,1795,0.78688,0.9,0.81224,0.56775,31,31
"34451",1779,1796,0,0.85403,0.6625,0.54775,31,31
"34452",1779,1800,0.69906,0.9053,0.95694,0.97642,31,31
"34453",1779,1810,0.80581,0.91775,0.83066,0.78174,31,31
"34454",1779,1811,0.58801,0.65907,0.97213,0.70327,31,31
"34455",1779,1816,0.52489,0.56911,0.78359,0.7734,31,31
"34456",1779,1825,0.55089,0,0,0,31,31
"34457",1779,1827,0.83318,0.7669,0.73343,0.69944,31,31
"34458",1779,1828,0.55148,0.78894,0.81438,0.81011,31,31
"34459",1779,1831,0.7316,0,0.62264,0.89689,31,31
"34460",1779,1837,0.59515,0.66345,0.65804,0.65893,31,31
"34461",1779,1840,0,0.93308,0.96155,0,31,31
"34462",1779,1844,0.81467,0.96142,0.95734,0.95323,31,31
"34463",1779,1845,0.8061,0.8541,0.7312,0.96569,31,31
"34464",1779,1847,0.77619,0.72965,0.6089,0.79731,31,31
"34465",1779,1850,0.67797,0.67534,0.67131,0,31,31
"34466",1779,1852,0.75754,0.80688,0.88285,0.59282,31,31
"34467",1779,1854,0.68996,0.80449,0,0.6828,31,31
"34468",1779,1857,0.80612,0.50061,0.9222,0.86874,31,31
"34469",1779,1858,0.65841,0.54694,0.50813,0,31,31
"34470",1779,1859,0.51691,0.65456,0,0,31,31
"34471",1779,1860,0.79899,0.70663,0.8177,0.92963,31,31
"34472",1779,1863,0.58183,0,0,0,31,31
"34473",1779,1865,0.93527,0.53815,0.94512,0.801,31,31
"34474",1779,1866,0.61936,0.60551,0.69198,0.63904,31,31
"34475",1779,1868,0.64966,0.86206,0.83974,0.88988,31,31
"34476",1779,1870,0.75854,0.71427,0.79555,0.82701,31,31
"34477",1779,1871,0.93648,0.87138,0.85223,0.87994,31,31
"34478",1779,1872,0.58978,0.84421,0.53892,0,31,31
"34479",1779,1873,0.93263,0.88656,0.5446,0.81608,31,31
"34480",1779,1880,0.85363,0.94686,0.91841,0.76148,31,31
"34481",1779,1882,0.82517,0.71247,0.92745,0.73237,31,31
"34482",1779,1884,0.72596,0.87808,0,0.78841,31,31
"34483",1780,1788,0.84701,0,0.85608,0.82376,31,31
"34484",1780,1792,0.70246,0,0.63764,0.57056,31,31
"34485",1780,1798,0.78521,0.5079,0,0.93483,31,31
"34486",1780,1808,0.50172,0.63534,0.50392,0.63148,31,31
"34487",1780,1812,0.8465,0.73392,0.83185,0.87344,31,31
"34488",1780,1813,0.6468,0.5585,0,0,31,31
"34489",1780,1814,0.87282,0.52271,0.76156,0.545,31,31
"34490",1780,1815,0.84191,0.92838,0.83039,0.78865,31,31
"34491",1780,1817,0.78344,0.94101,0.85999,0.68495,31,31
"34492",1780,1820,0.60723,0.66433,0.76747,0.92919,31,31
"34493",1780,1822,0.94735,0.85727,0.84261,0.80397,31,31
"34494",1780,1823,0.68824,0.71944,0,0.52909,31,31
"34495",1780,1824,0.90244,0.86776,0.72798,0.9746,31,31
"34496",1780,1828,0.73644,0.63907,0.58539,0.79868,31,31
"34497",1780,1830,0.97156,0.93086,0.97307,0.95595,31,31
"34498",1780,1833,0.59862,0,0.77222,0.64209,31,31
"34499",1780,1840,0.57551,0.76696,0.94832,0,31,31
"34500",1780,1842,0.90522,0.91313,0.95462,0.80809,31,31
"34501",1780,1848,0.87716,0.90023,0.94148,0.86219,31,31
"34502",1780,1851,0,0,0,0,31,31
"34503",1780,1860,0.89751,0.89436,0.90292,0.79232,31,31
"34504",1780,1863,0.69217,0.78227,0.70508,0.65198,31,31
"34505",1780,1864,0.80585,0.94671,0.79089,0.77155,31,31
"34506",1780,1866,0.74307,0,0.64455,0.55007,31,31
"34507",1780,1867,0.65315,0.81818,0.87754,0.73003,31,31
"34508",1780,1871,0.7714,0,0,0,31,31
"34509",1780,1873,0.85214,0.88435,0.86387,0.87164,31,31
"34510",1780,1875,0.64948,0.74578,0.55014,0.87503,31,31
"34511",1780,1876,0.93043,0.7529,0.954,0.81519,31,31
"34512",1780,1878,0.73156,0.85089,0.80493,0.93951,31,31
"34513",1780,1879,0,0.83227,0,0,31,31
"34514",1780,1880,0,0.59694,0,0,31,31
"34515",1780,1881,0.88227,0.84104,0,0.87978,31,31
"34516",1780,1882,0.88123,0.77815,0.92558,0.93163,31,31
"34517",1781,1782,0.85925,0.83082,0.83483,0.64739,31,31
"34518",1781,1784,0.84095,0.57575,0.83769,0.80447,31,31
"34519",1781,1786,0.77243,0.56036,0.54273,0,31,31
"34520",1781,1787,0,0.7664,0.93346,0.60515,31,31
"34521",1781,1788,0.9925,0.97462,0.92083,0.9398,31,31
"34522",1781,1796,0.97097,0.92854,0.81509,0.98757,31,31
"34523",1781,1801,0.65884,0.76804,0.72743,0.832,31,31
"34524",1781,1806,0.83424,0.65098,0,0.91938,31,31
"34525",1781,1809,0.81526,0.88187,0.74868,0.97161,31,31
"34526",1781,1810,0.98943,0.90723,0.72151,0.83,31,31
"34527",1781,1811,0.94929,0.6734,0.9683,0.9369,31,31
"34528",1781,1812,0.82972,0.6286,0.65123,0.66727,31,31
"34529",1781,1813,0.90244,0.76853,0.58454,0.95175,31,31
"34530",1781,1817,0.66773,0,0.78965,0,31,31
"34531",1781,1818,0.7882,0.89504,0.7424,0.90929,31,31
"34532",1781,1819,0.7168,0.94995,0.71045,0.84862,31,31
"34533",1781,1822,0.81003,0.93478,0.77632,0.71897,31,31
"34534",1781,1824,0,0.55563,0.54324,0.59596,31,31
"34535",1781,1828,0.84799,0.91001,0.90135,0.9439,31,31
"34536",1781,1833,0.948,0.82236,0.95229,0.82567,31,31
"34537",1781,1835,0.83663,0.62974,0.80397,0.65466,31,31
"34538",1781,1836,0.65441,0,0.77495,0.62043,31,31
"34539",1781,1839,0.91159,0.93259,0.76401,0.89874,31,31
"34540",1781,1841,0,0.5585,0,0.65401,31,31
"34541",1781,1842,0.79805,0.64125,0.52363,0.71028,31,31
"34542",1781,1844,0.59261,0.90522,0.93543,0.87393,31,31
"34543",1781,1845,0.94101,0.80038,0.83278,0.90308,31,31
"34544",1781,1847,0.71307,0.74771,0,0.7889,31,31
"34545",1781,1848,0.86216,0.83567,0.83238,0.89044,31,31
"34546",1781,1850,0.74641,0.51923,0.79338,0.66679,31,31
"34547",1781,1852,0.58105,0.68561,0.77503,0,31,31
"34548",1781,1855,0.69873,0.94756,0.86765,0.86639,31,31
"34549",1781,1856,0.91178,0.75602,0.76574,0.77358,31,31
"34550",1781,1857,0.95242,0.94187,0.98398,0.91167,31,31
"34551",1781,1858,0.59532,0.74623,0.64311,0,31,31
"34552",1781,1862,0.80126,0.87236,0.7504,0.85164,31,31
"34553",1781,1867,0.84453,0,0.51349,0,31,31
"34554",1781,1870,0,0.8494,0,0.83102,31,31
"34555",1781,1871,0.5556,0.69494,0.55722,0.61498,31,31
"34556",1781,1874,0,0.53929,0,0.5086,31,31
"34557",1781,1878,0.59614,0.71255,0.73015,0.69446,31,31
"34558",1781,1879,0.64894,0,0.66092,0.76806,31,31
"34559",1781,1892,0.61774,0.61724,0,0.67693,31,32
"34560",1782,1783,0.626,0.88374,0.85195,0.89325,31,31
"34561",1782,1784,0.8118,0.87481,0.69134,0.90537,31,31
"34562",1782,1785,0.69395,0.71287,0.7682,0,31,31
"34563",1782,1787,0,0.78661,0.69551,0.83386,31,31
"34564",1782,1790,0.9121,0.78847,0.95069,0.92953,31,31
"34565",1782,1796,0.98471,0.80313,0.86294,0.9251,31,31
"34566",1782,1802,0.53932,0,0.81671,0.65049,31,31
"34567",1782,1804,0.75081,0.95397,0.73676,0.89374,31,31
"34568",1782,1805,0.57754,0.88658,0.52198,0.67681,31,31
"34569",1782,1806,0.95899,0.91857,0.94088,0.8527,31,31
"34570",1782,1808,0.81575,0,0.78602,0.84242,31,31
"34571",1782,1811,0.77547,0.89962,0.86138,0.94437,31,31
"34572",1782,1812,0.60392,0.76979,0.85206,0.66869,31,31
"34573",1782,1814,0.76772,0.52649,0.52841,0.70811,31,31
"34574",1782,1820,0.90984,0.93306,0.7984,0.89275,31,31
"34575",1782,1822,0.62094,0.74763,0.78617,0,31,31
"34576",1782,1823,0.81592,0.82267,0,0,31,31
"34577",1782,1824,0.75638,0.87967,0.89074,0.57272,31,31
"34578",1782,1828,0.91372,0.89045,0.79758,0.78257,31,31
"34579",1782,1830,0.84575,0.80726,0.74764,0.76997,31,31
"34580",1782,1831,0,0.70919,0.56396,0.68604,31,31
"34581",1782,1832,0.95385,0.91513,0.92943,0.90829,31,31
"34582",1782,1835,0.68605,0.91094,0.84036,0.68798,31,31
"34583",1782,1837,0.85144,0.85913,0.90941,0.88974,31,31
"34584",1782,1840,0.85917,0.80318,0.782,0.77167,31,31
"34585",1782,1844,0.57495,0.62452,0.57254,0,31,31
"34586",1782,1853,0.90998,0,0.56556,0.7637,31,31
"34587",1782,1858,0.50268,0.88765,0.72764,0.87551,31,31
"34588",1782,1863,0.69495,0.87291,0.89112,0.95999,31,31
"34589",1782,1866,0,0.80744,0.81291,0.7879,31,31
"34590",1782,1868,0.81465,0.53069,0,0.60076,31,31
"34591",1782,1871,0.75923,0.87995,0.88848,0.55489,31,31
"34592",1782,1872,0.66974,0,0.72587,0.76409,31,31
"34593",1782,1875,0.87324,0.92075,0.67856,0.69469,31,31
"34594",1782,1877,0.87027,0.81736,0.80634,0.85092,31,31
"34595",1782,1878,0.92366,0.97362,0.94046,0.88455,31,31
"34596",1782,1880,0.96443,0.99192,0.97309,0.97546,31,31
"34597",1782,1881,0.92115,0.89449,0.95176,0.92548,31,31
"34598",1783,1785,0.84903,0.90671,0.75339,0.66472,31,31
"34599",1783,1789,0.73432,0.85142,0.96125,0.95855,31,31
"34600",1783,1793,0.71978,0.69898,0.76992,0.58013,31,31
"34601",1783,1794,0.94951,0.94159,0.8728,0.91762,31,31
"34602",1783,1796,0.75019,0.87542,0.91433,0.93373,31,31
"34603",1783,1798,0.92229,0.82563,0.89224,0.89455,31,31
"34604",1783,1802,0.7735,0.79457,0.9048,0.92012,31,31
"34605",1783,1803,0.90714,0.79328,0.85514,0.97833,31,31
"34606",1783,1804,0.77521,0.86946,0.81655,0.90519,31,31
"34607",1783,1805,0.67312,0,0.86297,0,31,31
"34608",1783,1807,0.92913,0.91948,0.9362,0.95892,31,31
"34609",1783,1808,0.91081,0.96172,0.78346,0.89235,31,31
"34610",1783,1809,0.94267,0.87345,0.83705,0.84306,31,31
"34611",1783,1812,0.84701,0.94138,0.91494,0.97462,31,31
"34612",1783,1817,0.85507,0.53388,0,0.72221,31,31
"34613",1783,1818,0.85535,0.93763,0.94345,0.83467,31,31
"34614",1783,1822,0.91369,0.76566,0.85712,0.7499,31,31
"34615",1783,1825,0.51842,0,0.58484,0.76868,31,31
"34616",1783,1826,0.73404,0.95051,0.69266,0.86923,31,31
"34617",1783,1828,0.88941,0.92391,0.81659,0.81897,31,31
"34618",1783,1830,0.93255,0.83128,0.90704,0.94907,31,31
"34619",1783,1831,0.87293,0.93174,0.8966,0.9777,31,31
"34620",1783,1832,0.84526,0,0.8319,0.81653,31,31
"34621",1783,1834,0.53651,0.90898,0.68484,0.74738,31,31
"34622",1783,1837,0.68908,0.77902,0.9435,0.878,31,31
"34623",1783,1839,0.7861,0,0.91553,0.94129,31,31
"34624",1783,1844,0.56216,0,0.72007,0.9078,31,31
"34625",1783,1845,0.82141,0.93228,0.82341,0.93398,31,31
"34626",1783,1849,0.6749,0.65302,0.89282,0.899,31,31
"34627",1783,1851,0.83393,0.86891,0.81029,0.61804,31,31
"34628",1783,1853,0.83718,0.74403,0.80309,0.73256,31,31
"34629",1783,1855,0.97355,0.68288,0.62186,0.80611,31,31
"34630",1783,1864,0.74378,0.97495,0.94389,0.7363,31,31
"34631",1783,1868,0.94742,0.88053,0.72992,0.80563,31,31
"34632",1783,1870,0.92065,0.83177,0.73025,0.88594,31,31
"34633",1783,1875,0.96955,0.97393,0.91508,0.95705,31,31
"34634",1783,1876,0.58019,0.72701,0.59172,0.80491,31,31
"34635",1783,1878,0.94878,0.77634,0.84612,0.73541,31,31
"34636",1783,1879,0,0.65879,0.60899,0.77464,31,31
"34637",1783,1882,0.89042,0.73255,0.67861,0.77808,31,31
"34638",1784,1785,0.93451,0.91573,0.93376,0.90595,31,31
"34639",1784,1793,0.82951,0.60123,0.68944,0.53826,31,31
"34640",1784,1798,0,0.82259,0.55864,0.73429,31,31
"34641",1784,1804,0.87234,0,0,0.92918,31,31
"34642",1784,1809,0.81741,0.80151,0.88696,0.85019,31,31
"34643",1784,1812,0.98208,0.91802,0.81871,0.93427,31,31
"34644",1784,1813,0.8256,0.86932,0.71005,0.89647,31,31
"34645",1784,1814,0.71639,0.88547,0.65202,0.854,31,31
"34646",1784,1815,0.92889,0.70621,0.90438,0.86868,31,31
"34647",1784,1819,0.70425,0.80219,0.6412,0.71475,31,31
"34648",1784,1825,0.6686,0.9074,0.91813,0.96029,31,31
"34649",1784,1826,0.77615,0.89089,0.84418,0.73485,31,31
"34650",1784,1831,0.7938,0.9633,0.84974,0.97467,31,31
"34651",1784,1832,0.8356,0.88301,0.62945,0.91009,31,31
"34652",1784,1837,0.78412,0.86561,0.74436,0.83495,31,31
"34653",1784,1845,0.7244,0.65864,0.82885,0.76258,31,31
"34654",1784,1853,0.81045,0.7643,0.67254,0.66839,31,31
"34655",1784,1858,0.64443,0.78409,0,0.5978,31,31
"34656",1784,1859,0.77764,0.82283,0.52105,0.93093,31,31
"34657",1784,1869,0.89886,0.64395,0.6324,0.93013,31,31
"34658",1784,1874,0.9268,0.60929,0.63151,0.96593,31,31
"34659",1784,1878,0.97793,0.91297,0.95455,0.90413,31,31
"34660",1784,1879,0.66352,0.90718,0.88955,0.72275,31,31
"34661",1784,1880,0.63073,0.82396,0.73755,0.5224,31,31
"34662",1784,1881,0.94269,0.98562,0.84129,0.94107,31,31
"34663",1784,1882,0.82946,0.62441,0.62423,0.66984,31,31
"34664",1784,1883,0.69287,0.51224,0.8974,0.71279,31,31
"34665",1785,1786,0.89202,0.95234,0.9263,0.98293,31,31
"34666",1785,1787,0,0,0.70266,0,31,31
"34667",1785,1789,0.67685,0.87741,0.52954,0.82694,31,31
"34668",1785,1790,0.81096,0.80902,0.71873,0.94725,31,31
"34669",1785,1792,0.85017,0.84672,0.88005,0.90996,31,31
"34670",1785,1795,0.86918,0.70137,0.82872,0.92744,31,31
"34671",1785,1796,0.82302,0.80973,0.7328,0.90642,31,31
"34672",1785,1797,0.89249,0.85787,0.74209,0.95346,31,31
"34673",1785,1802,0.88255,0.89478,0.87955,0.69787,31,31
"34674",1785,1804,0.82349,0.83659,0.84186,0.89227,31,31
"34675",1785,1807,0.96381,0.95109,0.84563,0.87154,31,31
"34676",1785,1808,0,0.70587,0.54573,0.74415,31,31
"34677",1785,1813,0.82491,0.94285,0.59876,0,31,31
"34678",1785,1818,0,0,0,0.52275,31,31
"34679",1785,1819,0.5567,0,0,0,31,31
"34680",1785,1824,0.85128,0.79489,0.84804,0.89535,31,31
"34681",1785,1828,0.94252,0.84716,0.9092,0.9414,31,31
"34682",1785,1830,0.75534,0.60903,0,0.69172,31,31
"34683",1785,1833,0.8123,0.69563,0.69651,0,31,31
"34684",1785,1834,0.91271,0.94946,0.90444,0.82697,31,31
"34685",1785,1838,0.63705,0,0.53052,0.59438,31,31
"34686",1785,1840,0.91277,0.72633,0.80299,0.85258,31,31
"34687",1785,1843,0.8306,0.91151,0.76959,0.83107,31,31
"34688",1785,1848,0.76601,0,0.72459,0.70351,31,31
"34689",1785,1851,0.9029,0.79449,0.96172,0.82921,31,31
"34690",1785,1852,0.77039,0.54522,0.7176,0.89546,31,31
"34691",1785,1855,0.84458,0.92989,0,0.95009,31,31
"34692",1785,1856,0.89174,0.99203,0.82912,0.86999,31,31
"34693",1785,1862,0.53098,0,0,0.58113,31,31
"34694",1785,1865,0.93107,0.876,0.56624,0.93425,31,31
"34695",1785,1866,0.78271,0,0.77414,0.84246,31,31
"34696",1785,1870,0.87125,0.78515,0.90897,0.92382,31,31
"34697",1785,1871,0.68429,0.81351,0.88495,0.62469,31,31
"34698",1785,1876,0.6399,0.59674,0.75311,0,31,31
"34699",1785,1877,0.67269,0,0,0.77337,31,31
"34700",1785,1879,0.79927,0.84265,0.87853,0.84291,31,31
"34701",1785,1880,0.89862,0,0.89139,0.8656,31,31
"34702",1785,1881,0.90074,0.87453,0.98296,0.97543,31,31
"34703",1785,1884,0.98076,0.72027,0.96355,0.95307,31,31
"34704",1785,1898,0,0.86781,0.55925,0.7885,31,32
"34705",1786,1789,0.85144,0.90115,0.88014,0.81898,31,31
"34706",1786,1791,0.59413,0.61681,0,0,31,31
"34707",1786,1792,0,0,0,0.65546,31,31
"34708",1786,1793,0.91659,0.78953,0,0.79102,31,31
"34709",1786,1794,0,0.54196,0,0,31,31
"34710",1786,1796,0.87188,0.86565,0.90208,0.7053,31,31
"34711",1786,1797,0.94455,0.98367,0.98414,0.98475,31,31
"34712",1786,1799,0.70691,0.63714,0.92249,0.63906,31,31
"34713",1786,1800,0.585,0.8147,0.74751,0.70103,31,31
"34714",1786,1804,0.78833,0.5967,0.63331,0.88121,31,31
"34715",1786,1805,0.87985,0.83556,0.90145,0.94161,31,31
"34716",1786,1807,0.8294,0.749,0.78725,0.74917,31,31
"34717",1786,1809,0.80153,0.83497,0,0.86372,31,31
"34718",1786,1812,0,0,0.76474,0.87162,31,31
"34719",1786,1813,0.63267,0.67521,0.82086,0.94436,31,31
"34720",1786,1814,0.83424,0.85848,0.74514,0,31,31
"34721",1786,1815,0.92957,0.77292,0.80782,0.74668,31,31
"34722",1786,1818,0.72851,0.6348,0.53805,0.69743,31,31
"34723",1786,1822,0.92285,0.97741,0.90897,0.9134,31,31
"34724",1786,1827,0.91979,0.74444,0.90046,0.92512,31,31
"34725",1786,1830,0.9584,0.77157,0.87591,0.94129,31,31
"34726",1786,1831,0.74069,0.57171,0,0.67853,31,31
"34727",1786,1834,0,0.50252,0.6436,0.61512,31,31
"34728",1786,1835,0.86215,0.87486,0.93292,0.92756,31,31
"34729",1786,1837,0.78224,0.84872,0.7242,0.78875,31,31
"34730",1786,1839,0.7932,0.62124,0.61155,0.69643,31,31
"34731",1786,1840,0.64316,0.65981,0.87724,0.80796,31,31
"34732",1786,1841,0.88,0.73629,0,0.51072,31,31
"34733",1786,1842,0.79698,0.82241,0,0.79395,31,31
"34734",1786,1844,0.64902,0.78272,0.96093,0.92679,31,31
"34735",1786,1851,0.98,0.93618,0.96672,0.9417,31,31
"34736",1786,1853,0.81258,0.80478,0.9651,0.69883,31,31
"34737",1786,1854,0.97388,0.96597,0.97221,0.80662,31,31
"34738",1786,1857,0.89397,0.72008,0.8993,0.9168,31,31
"34739",1786,1858,0.7848,0.86112,0.66006,0,31,31
"34740",1786,1863,0.91087,0.94567,0.91108,0.89222,31,31
"34741",1786,1869,0.51889,0.7649,0.65967,0.84564,31,31
"34742",1786,1872,0,0.83474,0.80355,0.83978,31,31
"34743",1786,1874,0.86705,0.86743,0.82129,0.80829,31,31
"34744",1786,1877,0.64352,0,0.67657,0.64788,31,31
"34745",1786,1878,0.81395,0.73495,0.87969,0.86338,31,31
"34746",1786,1880,0.86028,0.93596,0.93899,0.98521,31,31
"34747",1786,1881,0,0.55523,0.74775,0.55216,31,31
"34748",1786,1882,0.929,0.92036,0.96467,0.92964,31,31
"34749",1787,1790,0.83502,0.78432,0.57037,0.96535,31,31
"34750",1787,1793,0.85679,0.79396,0.65529,0.66678,31,31
"34751",1787,1795,0.84073,0.87097,0.96934,0.76044,31,31
"34752",1787,1796,0.80549,0,0.68272,0,31,31
"34753",1787,1797,0,0,0.80955,0,31,31
"34754",1787,1798,0,0,0.62412,0,31,31
"34755",1787,1799,0.9842,0.96246,0.83259,0.8532,31,31
"34756",1787,1800,0.7385,0.71302,0,0.87506,31,31
"34757",1787,1801,0.75298,0.55767,0.52347,0.86714,31,31
"34758",1787,1805,0.88037,0.85723,0.81778,0.90314,31,31
"34759",1787,1809,0.77545,0.84726,0,0,31,31
"34760",1787,1811,0,0.85537,0.73345,0.559,31,31
"34761",1787,1813,0.71864,0.78279,0.95449,0.82859,31,31
"34762",1787,1815,0.73295,0.7182,0.5808,0.92025,31,31
"34763",1787,1816,0,0,0.73731,0.76534,31,31
"34764",1787,1818,0,0.5181,0.56779,0,31,31
"34765",1787,1820,0.9558,0.72389,0.79522,0.93499,31,31
"34766",1787,1821,0.845,0.78846,0.76635,0.81645,31,31
"34767",1787,1824,0.71242,0.56632,0.91109,0.8501,31,31
"34768",1787,1828,0.95673,0.95597,0.93642,0.86883,31,31
"34769",1787,1834,0.88229,0.52521,0,0.77958,31,31
"34770",1787,1835,0.7069,0.7579,0.8632,0.90541,31,31
"34771",1787,1837,0.74462,0.75622,0.68675,0.90504,31,31
"34772",1787,1838,0.7271,0.81266,0.77947,0.86382,31,31
"34773",1787,1839,0.96918,0.82393,0.8217,0.54072,31,31
"34774",1787,1840,0.52324,0.53641,0.82841,0.83205,31,31
"34775",1787,1841,0.84714,0,0.88602,0.6047,31,31
"34776",1787,1844,0.85342,0.93005,0,0.76111,31,31
"34777",1787,1845,0.55335,0.7588,0.80747,0.54882,31,31
"34778",1787,1849,0.97062,0.98441,0.96162,0.97069,31,31
"34779",1787,1850,0.93305,0.84033,0.70336,0.84085,31,31
"34780",1787,1852,0.92849,0.53863,0.94049,0.97248,31,31
"34781",1787,1853,0.79434,0.90473,0.77815,0.78225,31,31
"34782",1787,1854,0.5502,0.68389,0.71723,0.71792,31,31
"34783",1787,1855,0.84888,0.56314,0.5849,0.53962,31,31
"34784",1787,1857,0.58205,0.92663,0.68372,0.82582,31,31
"34785",1787,1859,0.98642,0.87256,0.85854,0.8529,31,31
"34786",1787,1860,0.75888,0.8282,0.91965,0.85822,31,31
"34787",1787,1863,0.90888,0.63278,0.88554,0.55804,31,31
"34788",1787,1868,0.57276,0.94569,0.8431,0.71365,31,31
"34789",1787,1869,0.5627,0.50186,0.81782,0,31,31
"34790",1787,1873,0.96304,0.85637,0.93426,0.95021,31,31
"34791",1787,1875,0.85269,0.96491,0.93048,0.81684,31,31
"34792",1787,1876,0.9212,0.94685,0.6225,0.89627,31,31
"34793",1787,1878,0.74758,0.62322,0.87993,0.51589,31,31
"34794",1787,1880,0.75454,0,0.53785,0.93399,31,31
"34795",1787,1881,0.95945,0.93177,0.83883,0.91619,31,31
"34796",1787,1883,0.93148,0.94851,0.86468,0.88966,31,31
"34797",1788,1791,0.50419,0.76952,0.70406,0.69814,31,31
"34798",1788,1792,0.97113,0.92433,0.9386,0.86137,31,31
"34799",1788,1793,0.9149,0.751,0.56211,0.82031,31,31
"34800",1788,1796,0.93973,0.78646,0.87169,0.81244,31,31
"34801",1788,1800,0.76883,0.87954,0.72789,0.93983,31,31
"34802",1788,1804,0.51722,0.67231,0.70196,0,31,31
"34803",1788,1812,0.69725,0.87176,0.63002,0.79726,31,31
"34804",1788,1817,0.73527,0.81213,0.82976,0.65098,31,31
"34805",1788,1818,0.6285,0.72105,0.92018,0.93478,31,31
"34806",1788,1820,0.76891,0.86268,0.65336,0.57996,31,31
"34807",1788,1823,0,0,0.59097,0.76599,31,31
"34808",1788,1824,0,0.62148,0.51165,0,31,31
"34809",1788,1825,0.81126,0.82949,0.67158,0.80759,31,31
"34810",1788,1827,0.87105,0,0,0.81644,31,31
"34811",1788,1829,0.80722,0.97341,0.88566,0.92941,31,31
"34812",1788,1830,0.81987,0.84051,0.68126,0.73372,31,31
"34813",1788,1831,0.96314,0.77926,0.99337,0.9352,31,31
"34814",1788,1832,0,0,0,0.78111,31,31
"34815",1788,1835,0.79885,0.56072,0,0.7991,31,31
"34816",1788,1839,0.7665,0.80552,0.81859,0.64611,31,31
"34817",1788,1841,0,0.6096,0,0.8941,31,31
"34818",1788,1842,0.86818,0.82823,0.89972,0.89582,31,31
"34819",1788,1846,0.92894,0.93049,0.60505,0.74673,31,31
"34820",1788,1850,0.51859,0.6318,0.55472,0,31,31
"34821",1788,1854,0.91631,0.74149,0.89937,0.8165,31,31
"34822",1788,1856,0.91225,0.90937,0.95182,0.9656,31,31
"34823",1788,1859,0.71554,0.78123,0.95412,0.85069,31,31
"34824",1788,1861,0.77251,0.77201,0.80456,0.81853,31,31
"34825",1788,1864,0.66541,0.59737,0,0.80239,31,31
"34826",1788,1868,0.65403,0.70971,0,0.75438,31,31
"34827",1788,1869,0.97311,0.95266,0.93913,0.959,31,31
"34828",1788,1872,0.75817,0.67084,0.84845,0,31,31
"34829",1788,1873,0.96631,0.71866,0.97112,0.93007,31,31
"34830",1788,1878,0.73006,0.95316,0.87585,0.77751,31,31
"34831",1788,1881,0.79539,0,0.7627,0.79918,31,31
"34832",1788,1882,0.70657,0.57481,0.86577,0.73256,31,31
"34833",1788,1990,0.7237,0.64686,0.84738,0.83221,31,32
"34834",1789,1792,0.65113,0.92216,0.94042,0.70694,31,31
"34835",1789,1794,0.81719,0,0.60703,0,31,31
"34836",1789,1797,0.9038,0.77235,0.90598,0.90742,31,31
"34837",1789,1799,0.86082,0.92726,0.95608,0.98137,31,31
"34838",1789,1802,0.7742,0.80527,0.95775,0.90774,31,31
"34839",1789,1803,0.9507,0.9848,0.9814,0.9263,31,31
"34840",1789,1807,0.99274,0.9684,0.99718,0.94546,31,31
"34841",1789,1808,0.87129,0.85858,0.85118,0.83661,31,31
"34842",1789,1814,0.84005,0.83042,0.88866,0.80743,31,31
